danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|type|id|uri|track_href|analysis_url|duration_ms|time_signature|artist_name|song_name|num_top|popularity
0.791|0.499|8|-8.472|0|0.0509|0.446|2.41e-05|0.0899|0.669|99.986|audio_features|6XjDF6nds4DE2BBbagZol6|spotify:track:6XjDF6nds4DE2BBbagZol6|https://api.spotify.com/v1/tracks/6XjDF6nds4DE2BBbagZol6|https://api.spotify.com/v1/audio-analysis/6XjDF6nds4DE2BBbagZol6|222000|4|FloyyMenor|Gata Only|12|92
0.662|0.488|9|-6.894|1|0.0682|0.782|0.0|0.102|0.817|117.913|audio_features|0mflMxspEfB0VbI1kyLiAv|spotify:track:0mflMxspEfB0VbI1kyLiAv|https://api.spotify.com/v1/tracks/0mflMxspEfB0VbI1kyLiAv|https://api.spotify.com/v1/audio-analysis/0mflMxspEfB0VbI1kyLiAv|182347|4|Noah Kahan|Stick Season|13|96
0.619|0.744|1|-5.351|1|0.0559|0.018|2.43e-06|0.0603|0.562|128.022|audio_features|41dDimzwq2o0r6E60Pp3dh|spotify:track:41dDimzwq2o0r6E60Pp3dh|https://api.spotify.com/v1/tracks/41dDimzwq2o0r6E60Pp3dh|https://api.spotify.com/v1/audio-analysis/41dDimzwq2o0r6E60Pp3dh|176222|4|Julian Cross|Runaway|14|62
0.751|0.819|11|-4.372|0|0.0409|0.255|0.0|0.236|0.697|131.842|audio_features|0R6NfOiLzLj4O5VbYSJAjf|spotify:track:0R6NfOiLzLj4O5VbYSJAjf|https://api.spotify.com/v1/tracks/0R6NfOiLzLj4O5VbYSJAjf|https://api.spotify.com/v1/audio-analysis/0R6NfOiLzLj4O5VbYSJAjf|172264|3|Xavi|La Diabla|15|97
0.624|0.74|2|-8.445|1|0.0481|0.00529|0.000224|0.5|0.246|172.089|audio_features|52eIcoLUM25zbQupAZYoFh|spotify:track:52eIcoLUM25zbQupAZYoFh|https://api.spotify.com/v1/tracks/52eIcoLUM25zbQupAZYoFh|https://api.spotify.com/v1/audio-analysis/52eIcoLUM25zbQupAZYoFh|270698|4|21 Savage|redrum|16|96
0.796|0.85|6|-6.913|1|0.185|0.0304|1.38e-05|0.142|0.466|122.034|audio_features|4CNfMGhr0nzoZF2F2wVJNF|spotify:track:4CNfMGhr0nzoZF2F2wVJNF|https://api.spotify.com/v1/tracks/4CNfMGhr0nzoZF2F2wVJNF|https://api.spotify.com/v1/audio-analysis/4CNfMGhr0nzoZF2F2wVJNF|135728|4|Kivrak|Chains|17|41
0.774|0.86|7|-2.888|0|0.13|0.131|0.0|0.116|0.446|100.019|audio_features|7bywjHOc0wSjGGbj04XbVi|spotify:track:7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi|196800|4|Feid|LUNA|18|96
0.411|0.619|1|-6.834|1|0.0368|0.62|0.0|0.11|0.337|177.937|audio_features|1bjeWoagtHmUKputLVyDxQ|spotify:track:1bjeWoagtHmUKputLVyDxQ|https://api.spotify.com/v1/tracks/1bjeWoagtHmUKputLVyDxQ|https://api.spotify.com/v1/audio-analysis/1bjeWoagtHmUKputLVyDxQ|186192|4|SZA|Saturn|19|91
0.569|0.882|3|-2.777|0|0.06|0.0316|0.0|0.142|0.201|148.038|audio_features|42VsgItocQwOQC3XWZ8JNA|spotify:track:42VsgItocQwOQC3XWZ8JNA|https://api.spotify.com/v1/tracks/42VsgItocQwOQC3XWZ8JNA|https://api.spotify.com/v1/audio-analysis/42VsgItocQwOQC3XWZ8JNA|191701|4|Travis Scott|FE!N (feat. Playboi Carti)|20|93
0.943|0.558|2|-4.911|1|0.0568|0.0026|2.19e-06|0.0937|0.606|104.983|audio_features|4xhsWYTOGcal8zt0J161CU|spotify:track:4xhsWYTOGcal8zt0J161CU|https://api.spotify.com/v1/tracks/4xhsWYTOGcal8zt0J161CU|https://api.spotify.com/v1/audio-analysis/4xhsWYTOGcal8zt0J161CU|138411|4|Jack Harlow|Lovin On Me|21|96
0.706|0.8|5|-6.333|1|0.0399|0.00584|0.0|0.0822|0.629|100.011|audio_features|3U5JVgI2x4rDyHGObzJfNf|spotify:track:3U5JVgI2x4rDyHGObzJfNf|https://api.spotify.com/v1/tracks/3U5JVgI2x4rDyHGObzJfNf|https://api.spotify.com/v1/audio-analysis/3U5JVgI2x4rDyHGObzJfNf|259333|4|Natasha Bedingfield|Unwritten|22|94
0.464|0.417|0|-9.345|0|0.0256|0.136|0.022|0.0974|0.479|67.528|audio_features|5XeFesFbtLpXzIVDNQP22n|spotify:track:5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n|183956|4|Arctic Monkeys|I Wanna Be Yours|23|94
0.66|0.727|6|-4.028|0|0.0441|0.128|1.31e-05|0.524|0.418|125.023|audio_features|3h5TiWTqGxjSjFrbruPFH9|spotify:track:3h5TiWTqGxjSjFrbruPFH9|https://api.spotify.com/v1/tracks/3h5TiWTqGxjSjFrbruPFH9|https://api.spotify.com/v1/audio-analysis/3h5TiWTqGxjSjFrbruPFH9|263040|4|YG Marley|Praise Jah In The Moonlight|24|94
0.744|0.789|9|-4.876|0|0.059|0.0036|0.00144|0.0947|0.866|116.985|audio_features|4OMJGnvZfDvsePyCwRGO7X|spotify:track:4OMJGnvZfDvsePyCwRGO7X|https://api.spotify.com/v1/tracks/4OMJGnvZfDvsePyCwRGO7X|https://api.spotify.com/v1/audio-analysis/4OMJGnvZfDvsePyCwRGO7X|185918|4|Dua Lipa|Houdini|25|94
0.8|0.738|7|-4.26|1|0.0691|0.372|0.00877|0.19|0.267|103.008|audio_features|7iUtQNMRB8ZkKC4AmEuCJC|spotify:track:7iUtQNMRB8ZkKC4AmEuCJC|https://api.spotify.com/v1/tracks/7iUtQNMRB8ZkKC4AmEuCJC|https://api.spotify.com/v1/audio-analysis/7iUtQNMRB8ZkKC4AmEuCJC|174230|4|Myke Towers|LA FALDA|26|93
0.815|0.582|5|-4.5|0|0.0532|0.0365|1.45e-06|0.138|0.671|123.03|audio_features|6Qb7YsAqH4wWFUMbGsCpap|spotify:track:6Qb7YsAqH4wWFUMbGsCpap|https://api.spotify.com/v1/tracks/6Qb7YsAqH4wWFUMbGsCpap|https://api.spotify.com/v1/audio-analysis/6Qb7YsAqH4wWFUMbGsCpap|209488|4|Dua Lipa|Training Season|27|92
0.544|0.369|2|-9.514|1|0.038|0.969|0.279|0.639|0.102|87.01|audio_features|3hRV0jL3vUpRrcy398teAU|spotify:track:3hRV0jL3vUpRrcy398teAU|https://api.spotify.com/v1/tracks/3hRV0jL3vUpRrcy398teAU|https://api.spotify.com/v1/audio-analysis/3hRV0jL3vUpRrcy398teAU|208212|3|Lord Huron|The Night We Met|28|91
0.911|0.778|5|-2.248|1|0.262|0.0887|2.16e-05|0.179|0.345|96.057|audio_features|7iQXYTyuG13aoeHxGG28Nh|spotify:track:7iQXYTyuG13aoeHxGG28Nh|https://api.spotify.com/v1/tracks/7iQXYTyuG13aoeHxGG28Nh|https://api.spotify.com/v1/audio-analysis/7iQXYTyuG13aoeHxGG28Nh|162768|4|Bad Bunny|PERRO NEGRO|29|94
0.628|0.523|11|-8.307|0|0.0946|0.701|0.00274|0.219|0.416|169.982|audio_features|5mjYQaktjmjcMKcUIcqz4s|spotify:track:5mjYQaktjmjcMKcUIcqz4s|https://api.spotify.com/v1/tracks/5mjYQaktjmjcMKcUIcqz4s|https://api.spotify.com/v1/audio-analysis/5mjYQaktjmjcMKcUIcqz4s|172965|4|Kenya Grace|Strangers|30|94
0.673|0.722|3|-3.495|0|0.0755|0.0856|0.0|0.137|0.519|117.187|audio_features|5aIVCx5tnk0ntmdiinnYvw|spotify:track:5aIVCx5tnk0ntmdiinnYvw|https://api.spotify.com/v1/tracks/5aIVCx5tnk0ntmdiinnYvw|https://api.spotify.com/v1/audio-analysis/5aIVCx5tnk0ntmdiinnYvw|200256|4|Tyla|Water|31|93
0.79|0.831|11|-4.185|1|0.044|0.312|0.0|0.0797|0.872|124.987|audio_features|2HRgqmZQC0MC7GeNuDIXHN|spotify:track:2HRgqmZQC0MC7GeNuDIXHN|https://api.spotify.com/v1/tracks/2HRgqmZQC0MC7GeNuDIXHN|https://api.spotify.com/v1/audio-analysis/2HRgqmZQC0MC7GeNuDIXHN|183551|4|Jung Kook|Seven (feat. Latto) (Explicit Ver.)|32|88
0.854|0.668|1|-6.243|1|0.2|0.0604|8.39e-05|0.382|0.833|99.018|audio_features|7GUhiAHLoVy1V8ucQuZ3CB|spotify:track:7GUhiAHLoVy1V8ucQuZ3CB|https://api.spotify.com/v1/tracks/7GUhiAHLoVy1V8ucQuZ3CB|https://api.spotify.com/v1/audio-analysis/7GUhiAHLoVy1V8ucQuZ3CB|215467|4|The Weeknd|Popular (with Playboi Carti & Madonna)|33|85
0.788|0.758|1|-6.513|1|0.0505|0.198|8.5e-05|0.104|0.823|119.008|audio_features|7gaA3wERFkFkgivjwbSvkG|spotify:track:7gaA3wERFkFkgivjwbSvkG|https://api.spotify.com/v1/tracks/7gaA3wERFkFkgivjwbSvkG|https://api.spotify.com/v1/audio-analysis/7gaA3wERFkFkgivjwbSvkG|214994|4|Ariana Grande|yes, and?|34|94
0.82|0.487|9|-7.358|0|0.0959|0.102|0.0|0.0803|0.431|96.028|audio_features|57wp7VFnV8X0pSVnYArGeJ|spotify:track:57wp7VFnV8X0pSVnYArGeJ|https://api.spotify.com/v1/tracks/57wp7VFnV8X0pSVnYArGeJ|https://api.spotify.com/v1/audio-analysis/57wp7VFnV8X0pSVnYArGeJ|161342|4|Bryson Tiller|Whatever She Wants|35|88
0.706|0.691|0|-4.775|1|0.0633|0.0584|6.99e-05|0.0232|0.632|118.048|audio_features|7DSAEUvxU8FajXtRloy8M0|spotify:track:7DSAEUvxU8FajXtRloy8M0|https://api.spotify.com/v1/tracks/7DSAEUvxU8FajXtRloy8M0|https://api.spotify.com/v1/audio-analysis/7DSAEUvxU8FajXtRloy8M0|200600|4|Miley Cyrus|Flowers|36|94
0.778|0.835|11|-3.598|0|0.0767|0.152|0.0|0.109|0.666|140.082|audio_features|5XVdHRf4CAJ2Jm0uMIy5qY|spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY|https://api.spotify.com/v1/tracks/5XVdHRf4CAJ2Jm0uMIy5qY|https://api.spotify.com/v1/audio-analysis/5XVdHRf4CAJ2Jm0uMIy5qY|156346|4|Xavi|La Víctima|37|94
0.429|0.453|0|-7.746|1|0.0459|0.554|2e-06|0.102|0.155|77.639|audio_features|4KULAymBBJcPRpk1yO4dOG|spotify:track:4KULAymBBJcPRpk1yO4dOG|https://api.spotify.com/v1/tracks/4KULAymBBJcPRpk1yO4dOG|https://api.spotify.com/v1/audio-analysis/4KULAymBBJcPRpk1yO4dOG|227196|4|Zach Bryan|I Remember Everything (feat. Kacey Musgraves)|38|93
0.679|0.587|7|-7.015|1|0.276|0.141|6.35e-06|0.137|0.486|186.003|audio_features|7MXVkk9YMctZqd1Srtv4MB|spotify:track:7MXVkk9YMctZqd1Srtv4MB|https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB|https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB|230453|4|The Weeknd|Starboy|39|93
0.841|0.738|7|-7.455|0|0.307|0.52|0.0|0.0892|0.484|169.918|audio_features|5RqSsdzTNPX1uzkmlHCFvK|spotify:track:5RqSsdzTNPX1uzkmlHCFvK|https://api.spotify.com/v1/tracks/5RqSsdzTNPX1uzkmlHCFvK|https://api.spotify.com/v1/audio-analysis/5RqSsdzTNPX1uzkmlHCFvK|172798|4|KAROL G|QLONA|40|91
0.511|0.532|5|-5.745|1|0.0578|0.177|0.0|0.291|0.35|138.005|audio_features|1kuGVB7EU95pJObxwvfwKS|spotify:track:1kuGVB7EU95pJObxwvfwKS|https://api.spotify.com/v1/tracks/1kuGVB7EU95pJObxwvfwKS|https://api.spotify.com/v1/audio-analysis/1kuGVB7EU95pJObxwvfwKS|219724|4|Olivia Rodrigo|vampire|41|93
0.726|0.698|5|-4.165|1|0.0431|0.049|0.0|0.309|0.867|143.994|audio_features|3w3y8KPTfNeOKPiqUTakBh|spotify:track:3w3y8KPTfNeOKPiqUTakBh|https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh|https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh|233478|4|Bruno Mars|Locked out of Heaven|42|91
0.52|0.731|6|-5.338|0|0.0557|0.342|0.00101|0.311|0.662|173.93|audio_features|4Dvkj6JhhA12EX05fT7y2e|spotify:track:4Dvkj6JhhA12EX05fT7y2e|https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e|https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e|167303|4|Harry Styles|As It Was|43|93
0.559|0.551|5|-7.231|1|0.132|0.141|0.0|0.11|0.392|143.008|audio_features|4iZ4pt7kvcaH6Yo8UoZ4s2|spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2|https://api.spotify.com/v1/tracks/4iZ4pt7kvcaH6Yo8UoZ4s2|https://api.spotify.com/v1/audio-analysis/4iZ4pt7kvcaH6Yo8UoZ4s2|201800|4|SZA|Snooze|44|93
0.864|0.556|2|-7.683|0|0.194|0.255|3.85e-06|0.112|0.726|99.974|audio_features|56y1jOTK0XSvJzVv9vHQBK|spotify:track:56y1jOTK0XSvJzVv9vHQBK|https://api.spotify.com/v1/tracks/56y1jOTK0XSvJzVv9vHQBK|https://api.spotify.com/v1/audio-analysis/56y1jOTK0XSvJzVv9vHQBK|230480|4|Doja Cat|Paint The Town Red|45|85
0.781|0.567|1|-7.857|1|0.0969|0.0504|0.0|0.0981|0.0743|121.964|audio_features|6uTPdRrEDeH8Fyg5L5qmeU|spotify:track:6uTPdRrEDeH8Fyg5L5qmeU|https://api.spotify.com/v1/tracks/6uTPdRrEDeH8Fyg5L5qmeU|https://api.spotify.com/v1/audio-analysis/6uTPdRrEDeH8Fyg5L5qmeU|125902|4|Flo Milli|Never Lose Me|46|92
0.711|0.809|2|-4.389|0|0.0955|0.0447|0.0|0.339|0.816|106.017|audio_features|2KslE17cAJNHTsI2MI0jb2|spotify:track:2KslE17cAJNHTsI2MI0jb2|https://api.spotify.com/v1/tracks/2KslE17cAJNHTsI2MI0jb2|https://api.spotify.com/v1/audio-analysis/2KslE17cAJNHTsI2MI0jb2|206020|4|Jung Kook|Standing Next to You|47|93
0.486|0.617|5|-7.115|0|0.0287|0.0954|3.23e-06|0.109|0.417|138.015|audio_features|1mea3bSkSGXuIRvnydlB5b|spotify:track:1mea3bSkSGXuIRvnydlB5b|https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b|https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b|242373|4|Coldplay|Viva La Vida|48|89
0.508|0.43|2|-9.475|0|0.0335|0.83|0.000441|0.093|0.324|130.09|audio_features|1odExI7RdWc4BT515LTAwj|spotify:track:1odExI7RdWc4BT515LTAwj|https://api.spotify.com/v1/tracks/1odExI7RdWc4BT515LTAwj|https://api.spotify.com/v1/audio-analysis/1odExI7RdWc4BT515LTAwj|212954|4|David Kushner|Daylight|49|93
0.846|0.545|5|-7.826|1|0.0736|0.178|6.23e-06|0.0989|0.268|122.029|audio_features|4UkUxO2WlKLc0Q1iEutGGh|spotify:track:4UkUxO2WlKLc0Q1iEutGGh|https://api.spotify.com/v1/tracks/4UkUxO2WlKLc0Q1iEutGGh|https://api.spotify.com/v1/audio-analysis/4UkUxO2WlKLc0Q1iEutGGh|192787|4|KAROL G|CONTIGO (with Tiësto)|50|90
