danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|type|id|uri|track_href|analysis_url|duration_ms|time_signature|artist_name|song_name|num_top|popularity
0.673|0.722|3|-3.495|0|0.0755|0.0856|0.0|0.137|0.519|117.187|audio_features|5aIVCx5tnk0ntmdiinnYvw|spotify:track:5aIVCx5tnk0ntmdiinnYvw|https://api.spotify.com/v1/tracks/5aIVCx5tnk0ntmdiinnYvw|https://api.spotify.com/v1/audio-analysis/5aIVCx5tnk0ntmdiinnYvw|200256|4|Tyla|Water|16|95
0.628|0.523|11|-8.307|0|0.0946|0.701|0.00274|0.219|0.416|169.982|audio_features|5mjYQaktjmjcMKcUIcqz4s|spotify:track:5mjYQaktjmjcMKcUIcqz4s|https://api.spotify.com/v1/tracks/5mjYQaktjmjcMKcUIcqz4s|https://api.spotify.com/v1/audio-analysis/5mjYQaktjmjcMKcUIcqz4s|172965|4|Kenya Grace|Strangers|17|96
0.796|0.85|6|-6.913|1|0.185|0.0304|1.38e-05|0.142|0.466|122.034|audio_features|4CNfMGhr0nzoZF2F2wVJNF|spotify:track:4CNfMGhr0nzoZF2F2wVJNF|https://api.spotify.com/v1/tracks/4CNfMGhr0nzoZF2F2wVJNF|https://api.spotify.com/v1/audio-analysis/4CNfMGhr0nzoZF2F2wVJNF|135728|4|Kivrak|Chains|18|47
0.911|0.778|5|-2.248|1|0.262|0.0887|2.16e-05|0.179|0.345|96.057|audio_features|7iQXYTyuG13aoeHxGG28Nh|spotify:track:7iQXYTyuG13aoeHxGG28Nh|https://api.spotify.com/v1/tracks/7iQXYTyuG13aoeHxGG28Nh|https://api.spotify.com/v1/audio-analysis/7iQXYTyuG13aoeHxGG28Nh|162768|4|Bad Bunny|PERRO NEGRO|19|96
0.855|0.678|1|-6.276|1|0.189|0.0569|3.69e-05|0.412|0.852|99.029|audio_features|6WzRpISELf3YglGAh7TXcG|spotify:track:6WzRpISELf3YglGAh7TXcG|https://api.spotify.com/v1/tracks/6WzRpISELf3YglGAh7TXcG|https://api.spotify.com/v1/audio-analysis/6WzRpISELf3YglGAh7TXcG|215467|4|The Weeknd|Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series|20|93
0.464|0.417|0|-9.345|0|0.0256|0.136|0.022|0.0974|0.479|67.528|audio_features|5XeFesFbtLpXzIVDNQP22n|spotify:track:5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n|183956|4|Arctic Monkeys|I Wanna Be Yours|21|95
0.711|0.809|2|-4.389|0|0.0955|0.0447|0.0|0.339|0.816|106.017|audio_features|2KslE17cAJNHTsI2MI0jb2|spotify:track:2KslE17cAJNHTsI2MI0jb2|https://api.spotify.com/v1/tracks/2KslE17cAJNHTsI2MI0jb2|https://api.spotify.com/v1/audio-analysis/2KslE17cAJNHTsI2MI0jb2|206020|4|Jung Kook|Standing Next to You|22|97
0.841|0.738|7|-7.455|0|0.307|0.52|0.0|0.0892|0.484|169.918|audio_features|5RqSsdzTNPX1uzkmlHCFvK|spotify:track:5RqSsdzTNPX1uzkmlHCFvK|https://api.spotify.com/v1/tracks/5RqSsdzTNPX1uzkmlHCFvK|https://api.spotify.com/v1/audio-analysis/5RqSsdzTNPX1uzkmlHCFvK|172798|4|KAROL G|QLONA|23|93
0.511|0.532|5|-5.745|1|0.0578|0.177|0.0|0.291|0.35|138.005|audio_features|1kuGVB7EU95pJObxwvfwKS|spotify:track:1kuGVB7EU95pJObxwvfwKS|https://api.spotify.com/v1/tracks/1kuGVB7EU95pJObxwvfwKS|https://api.spotify.com/v1/audio-analysis/1kuGVB7EU95pJObxwvfwKS|219724|4|Olivia Rodrigo|vampire|24|95
0.537|0.421|5|-8.72|1|0.0285|0.827|0.0|0.138|0.524|98.224|audio_features|2HafqoJbgXdtjwCOvNEF14|spotify:track:2HafqoJbgXdtjwCOvNEF14|https://api.spotify.com/v1/tracks/2HafqoJbgXdtjwCOvNEF14|https://api.spotify.com/v1/audio-analysis/2HafqoJbgXdtjwCOvNEF14|184061|4|iñigo quintero|Si No Estás|25|96
0.808|0.944|10|-4.863|0|0.0408|0.183|1.11e-06|0.138|0.937|124.934|audio_features|6uIIdjYTxxpWOyWuVXrKQO|spotify:track:6uIIdjYTxxpWOyWuVXrKQO|https://api.spotify.com/v1/tracks/6uIIdjYTxxpWOyWuVXrKQO|https://api.spotify.com/v1/audio-analysis/6uIIdjYTxxpWOyWuVXrKQO|191467|3|Calle 24|Que Onda|26|95
0.755|0.687|8|-6.247|0|0.101|0.183|0.000177|0.125|0.381|123.01|audio_features|5PyDJG7SQRgWXefgexqIge|spotify:track:5PyDJG7SQRgWXefgexqIge|https://api.spotify.com/v1/tracks/5PyDJG7SQRgWXefgexqIge|https://api.spotify.com/v1/audio-analysis/5PyDJG7SQRgWXefgexqIge|265360|4|Doja Cat|Agora Hills|27|85
0.815|0.741|1|-6.04|1|0.0569|0.0277|0.0183|0.219|0.591|125.031|audio_features|6CvTEtGagmzQvkUzzyKR9k|spotify:track:6CvTEtGagmzQvkUzzyKR9k|https://api.spotify.com/v1/tracks/6CvTEtGagmzQvkUzzyKR9k|https://api.spotify.com/v1/audio-analysis/6CvTEtGagmzQvkUzzyKR9k|143327|4|Fuerza Regida|HARLEY QUINN|28|95
