danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|type|id|uri|track_href|analysis_url|duration_ms|time_signature|artist_name|song_name|num_top|popularity
0.472|0.471|10|-5.692|1|0.0603|0.151|0.0|0.14|0.219|105.029|audio_features|3xkHsmpQCBMytMJNiDf3Ii|spotify:track:3xkHsmpQCBMytMJNiDf3Ii|https://api.spotify.com/v1/tracks/3xkHsmpQCBMytMJNiDf3Ii|https://api.spotify.com/v1/audio-analysis/3xkHsmpQCBMytMJNiDf3Ii|180304|3|Benson Boone|Beautiful Things|11|91
0.741|0.62|10|-5.505|1|0.0412|0.0295|0.000809|0.0398|0.934|117.038|audio_features|5Z0UnEtpLDQyYlWwgi8m9C|spotify:track:5Z0UnEtpLDQyYlWwgi8m9C|https://api.spotify.com/v1/tracks/5Z0UnEtpLDQyYlWwgi8m9C|https://api.spotify.com/v1/audio-analysis/5Z0UnEtpLDQyYlWwgi8m9C|251424|4|Hozier|Too Sweet|12|90
0.652|0.662|4|-5.965|0|0.0354|0.0109|5.09e-05|0.121|0.58|110.079|audio_features|3iPYtqRfKKjNiSY63qR1ix|spotify:track:3iPYtqRfKKjNiSY63qR1ix|https://api.spotify.com/v1/tracks/3iPYtqRfKKjNiSY63qR1ix|https://api.spotify.com/v1/audio-analysis/3iPYtqRfKKjNiSY63qR1ix|203225|4|Kalu|Chasing Those Traces|13|45
0.645|0.646|5|-8.334|1|0.0427|0.0615|3.04e-05|0.074|0.295|115.842|audio_features|51ZQ1vr10ffzbwIjDCwqm4|spotify:track:51ZQ1vr10ffzbwIjDCwqm4|https://api.spotify.com/v1/tracks/51ZQ1vr10ffzbwIjDCwqm4|https://api.spotify.com/v1/audio-analysis/51ZQ1vr10ffzbwIjDCwqm4|228639|4|Ariana Grande|we can't be friends (wait for your love)|14|94
0.689|0.454|2|-7.643|1|0.0584|0.0351|0.00259|0.0707|0.912|159.982|audio_features|3qhlB30KknSejmIvZZLjOD|spotify:track:3qhlB30KknSejmIvZZLjOD|https://api.spotify.com/v1/tracks/3qhlB30KknSejmIvZZLjOD|https://api.spotify.com/v1/audio-analysis/3qhlB30KknSejmIvZZLjOD|159246|4|Djo|End of Beginning|15|98
0.48|0.501|9|-7.37|1|0.373|0.285|3.27e-05|0.433|0.211|179.984|audio_features|49yuhGPAPXJBNDRQYrIFxx|spotify:track:49yuhGPAPXJBNDRQYrIFxx|https://api.spotify.com/v1/tracks/49yuhGPAPXJBNDRQYrIFxx|https://api.spotify.com/v1/audio-analysis/49yuhGPAPXJBNDRQYrIFxx|89983|4|A!MS|OUD|16|53
0.831|0.643|1|-5.002|1|0.11|0.046|0.0|0.084|0.142|139.948|audio_features|77DRzu7ERs0TX3roZcre7Q|spotify:track:77DRzu7ERs0TX3roZcre7Q|https://api.spotify.com/v1/tracks/77DRzu7ERs0TX3roZcre7Q|https://api.spotify.com/v1/audio-analysis/77DRzu7ERs0TX3roZcre7Q|383639|4|Kendrick Lamar|euphoria|17|93
0.701|0.751|0|-8.39|1|0.0502|0.123|0.0|0.15|0.22|129.994|audio_features|4q5YezDOIPcoLr8R81x9qy|spotify:track:4q5YezDOIPcoLr8R81x9qy|https://api.spotify.com/v1/tracks/4q5YezDOIPcoLr8R81x9qy|https://api.spotify.com/v1/audio-analysis/4q5YezDOIPcoLr8R81x9qy|218005|4|Taylor Swift|I Can Do It With a Broken Heart|18|90
0.814|0.676|11|-4.67|0|0.231|0.00709|1.28e-05|0.119|0.312|162.012|audio_features|2tudvzsrR56uom6smgOcSf|spotify:track:2tudvzsrR56uom6smgOcSf|https://api.spotify.com/v1/tracks/2tudvzsrR56uom6smgOcSf|https://api.spotify.com/v1/audio-analysis/2tudvzsrR56uom6smgOcSf|267707|4|Future|Like That|19|95
0.561|0.604|9|-4.409|1|0.0337|0.199|1.9e-05|0.104|0.242|159.92|audio_features|17phhZDn6oGtzMe56NuWvj|spotify:track:17phhZDn6oGtzMe56NuWvj|https://api.spotify.com/v1/tracks/17phhZDn6oGtzMe56NuWvj|https://api.spotify.com/v1/audio-analysis/17phhZDn6oGtzMe56NuWvj|210689|3|Teddy Swims|Lose Control|20|93
0.542|0.77|5|-3.852|0|0.147|0.215|0.0|0.0893|0.489|159.818|audio_features|1EjIXKhNHI00ZLMRpS8iz8|spotify:track:1EjIXKhNHI00ZLMRpS8iz8|https://api.spotify.com/v1/tracks/1EjIXKhNHI00ZLMRpS8iz8|https://api.spotify.com/v1/audio-analysis/1EjIXKhNHI00ZLMRpS8iz8|180141|4|Nemo|The Code|21|74
0.411|0.619|1|-6.834|1|0.0368|0.62|0.0|0.11|0.337|177.937|audio_features|1bjeWoagtHmUKputLVyDxQ|spotify:track:1bjeWoagtHmUKputLVyDxQ|https://api.spotify.com/v1/tracks/1bjeWoagtHmUKputLVyDxQ|https://api.spotify.com/v1/audio-analysis/1bjeWoagtHmUKputLVyDxQ|186192|4|SZA|Saturn|22|93
0.264|0.64|8|-6.221|1|0.0442|0.0393|2.31e-06|0.151|0.19|84.828|audio_features|7CyPwkp0oE8Ro9Dd5CUDjW|spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW|https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW|https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW|244685|4|The Weeknd|One Of The Girls (with JENNIE, Lily Rose Depp)|23|93
0.725|0.709|3|-5.017|0|0.129|0.321|0.000189|0.114|0.648|99.993|audio_features|5bi0gh89wRuH2OgjdAKFsb|spotify:track:5bi0gh89wRuH2OgjdAKFsb|https://api.spotify.com/v1/tracks/5bi0gh89wRuH2OgjdAKFsb|https://api.spotify.com/v1/audio-analysis/5bi0gh89wRuH2OgjdAKFsb|193039|4|Rvssian|Santa|24|92
0.552|0.702|9|-5.707|1|0.157|0.117|2.06e-05|0.105|0.564|169.994|audio_features|1BxfuPKGuaTgP7aM0Bbdwr|spotify:track:1BxfuPKGuaTgP7aM0Bbdwr|https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr|https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr|178427|4|Taylor Swift|Cruel Summer|25|94
0.541|0.366|11|-10.412|1|0.0748|0.56|1e-06|0.0946|0.168|159.707|audio_features|2F3N9tdombb64aW6VtZOdo|spotify:track:2F3N9tdombb64aW6VtZOdo|https://api.spotify.com/v1/tracks/2F3N9tdombb64aW6VtZOdo|https://api.spotify.com/v1/audio-analysis/2F3N9tdombb64aW6VtZOdo|261228|4|Taylor Swift|Down Bad|26|88
0.646|0.668|2|-5.203|1|0.0282|0.491|0.0|0.212|0.64|90.969|audio_features|5uQ7de4EWjb3rkcFxyEOpu|spotify:track:5uQ7de4EWjb3rkcFxyEOpu|https://api.spotify.com/v1/tracks/5uQ7de4EWjb3rkcFxyEOpu|https://api.spotify.com/v1/audio-analysis/5uQ7de4EWjb3rkcFxyEOpu|148318|4|Mark Ambor|Belong Together|27|92
0.732|0.873|0|-5.965|1|0.0321|0.0449|0.000803|0.347|0.662|128.029|audio_features|5LhI8m7n8xlQmNe3b7Rwis|spotify:track:5LhI8m7n8xlQmNe3b7Rwis|https://api.spotify.com/v1/tracks/5LhI8m7n8xlQmNe3b7Rwis|https://api.spotify.com/v1/audio-analysis/5LhI8m7n8xlQmNe3b7Rwis|187088|3|Natanael Cano|Madonna|28|92
0.706|0.94|11|-4.969|0|0.168|0.173|0.000349|0.228|0.479|160.068|audio_features|0uHrMbMv3c78398pIANDqR|spotify:track:0uHrMbMv3c78398pIANDqR|https://api.spotify.com/v1/tracks/0uHrMbMv3c78398pIANDqR|https://api.spotify.com/v1/audio-analysis/0uHrMbMv3c78398pIANDqR|160219|4|Joost|Europapa|29|82
0.52|0.731|6|-5.338|0|0.0557|0.342|0.00101|0.311|0.662|173.93|audio_features|4Dvkj6JhhA12EX05fT7y2e|spotify:track:4Dvkj6JhhA12EX05fT7y2e|https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e|https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e|167303|4|Harry Styles|As It Was|30|92
0.569|0.882|3|-2.777|0|0.06|0.0316|0.0|0.142|0.201|148.038|audio_features|42VsgItocQwOQC3XWZ8JNA|spotify:track:42VsgItocQwOQC3XWZ8JNA|https://api.spotify.com/v1/tracks/42VsgItocQwOQC3XWZ8JNA|https://api.spotify.com/v1/audio-analysis/42VsgItocQwOQC3XWZ8JNA|191701|4|Travis Scott|FE!N (feat. Playboi Carti)|31|92
0.797|0.668|6|-5.819|1|0.0687|0.257|0.0|0.0876|0.69|131.067|audio_features|1aKvZDoLGkNMxoRYgkckZG|spotify:track:1aKvZDoLGkNMxoRYgkckZG|https://api.spotify.com/v1/tracks/1aKvZDoLGkNMxoRYgkckZG|https://api.spotify.com/v1/audio-analysis/1aKvZDoLGkNMxoRYgkckZG|160688|4|ILLIT|Magnetic|32|93
0.788|0.936|9|-6.294|1|0.301|0.0229|1.3e-06|0.311|0.844|151.019|audio_features|48lxT5qJF0yYyf2z4wB4xW|spotify:track:48lxT5qJF0yYyf2z4wB4xW|https://api.spotify.com/v1/tracks/48lxT5qJF0yYyf2z4wB4xW|https://api.spotify.com/v1/audio-analysis/48lxT5qJF0yYyf2z4wB4xW|144846|4|Jaxomy|Pedro|33|91
0.749|0.729|6|-3.19|0|0.0321|0.261|0.0|0.113|0.816|111.004|audio_features|3rUGC1vUpkDG9CZFHMur1t|spotify:track:3rUGC1vUpkDG9CZFHMur1t|https://api.spotify.com/v1/tracks/3rUGC1vUpkDG9CZFHMur1t|https://api.spotify.com/v1/audio-analysis/3rUGC1vUpkDG9CZFHMur1t|131872|1|Tate McRae|greedy|34|95
0.606|0.338|0|-10.555|1|0.048|0.315|0.0|0.106|0.238|119.88|audio_features|36t6frENUtCYKuZus6aYDO|spotify:track:36t6frENUtCYKuZus6aYDO|https://api.spotify.com/v1/tracks/36t6frENUtCYKuZus6aYDO|https://api.spotify.com/v1/audio-analysis/36t6frENUtCYKuZus6aYDO|334085|4|Taylor Swift|Who’s Afraid of Little Old Me?|35|84
0.756|0.672|0|-6.743|1|0.0522|0.464|3.37e-06|0.108|0.739|114.935|audio_features|2uqYupMHANxnwgeiXTZXzd|spotify:track:2uqYupMHANxnwgeiXTZXzd|https://api.spotify.com/v1/tracks/2uqYupMHANxnwgeiXTZXzd|https://api.spotify.com/v1/audio-analysis/2uqYupMHANxnwgeiXTZXzd|171783|4|Dasha|Austin|36|92
0.664|0.5|9|-6.935|1|0.0651|0.799|0.0|0.0966|0.801|117.896|audio_features|0mflMxspEfB0VbI1kyLiAv|spotify:track:0mflMxspEfB0VbI1kyLiAv|https://api.spotify.com/v1/tracks/0mflMxspEfB0VbI1kyLiAv|https://api.spotify.com/v1/audio-analysis/0mflMxspEfB0VbI1kyLiAv|182347|4|Noah Kahan|Stick Season|37|93
0.774|0.86|7|-2.888|0|0.13|0.131|0.0|0.116|0.446|100.019|audio_features|7bywjHOc0wSjGGbj04XbVi|spotify:track:7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi|196800|4|Feid|LUNA|38|93
0.423|0.533|9|-11.388|1|0.322|0.73|0.00264|0.0816|0.248|160.218|audio_features|3Vevii7qKqrmW8CcyzBHDl|spotify:track:3Vevii7qKqrmW8CcyzBHDl|https://api.spotify.com/v1/tracks/3Vevii7qKqrmW8CcyzBHDl|https://api.spotify.com/v1/audio-analysis/3Vevii7qKqrmW8CcyzBHDl|262975|4|Taylor Swift|So Long, London|39|85
0.504|0.308|9|-14.958|1|0.0321|0.868|0.135|0.158|0.121|113.95|audio_features|3vkCueOmm7xQDoJ17W1Pm3|spotify:track:3vkCueOmm7xQDoJ17W1Pm3|https://api.spotify.com/v1/tracks/3vkCueOmm7xQDoJ17W1Pm3|https://api.spotify.com/v1/audio-analysis/3vkCueOmm7xQDoJ17W1Pm3|137773|4|Mitski|My Love Mine All Mine|40|93
0.866|0.741|7|-4.66|1|0.245|0.0933|0.0|0.0297|0.614|135.07|audio_features|3lMzT16MjAKKXF7pSZn13B|spotify:track:3lMzT16MjAKKXF7pSZn13B|https://api.spotify.com/v1/tracks/3lMzT16MjAKKXF7pSZn13B|https://api.spotify.com/v1/audio-analysis/3lMzT16MjAKKXF7pSZn13B|124444|4|Lay Bankz|Tell Ur Girlfriend|41|91
0.626|0.428|2|-8.374|1|0.0261|0.607|0.0|0.0921|0.487|94.95|audio_features|0W0iAC1VGlB82PI6elxFYf|spotify:track:0W0iAC1VGlB82PI6elxFYf|https://api.spotify.com/v1/tracks/0W0iAC1VGlB82PI6elxFYf|https://api.spotify.com/v1/audio-analysis/0W0iAC1VGlB82PI6elxFYf|254366|3|Taylor Swift|Guilty as Sin?|42|83
0.464|0.417|0|-9.345|0|0.0256|0.136|0.022|0.0974|0.479|67.528|audio_features|5XeFesFbtLpXzIVDNQP22n|spotify:track:5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n|183956|4|Arctic Monkeys|I Wanna Be Yours|43|92
0.612|0.807|10|-2.81|1|0.0336|0.0495|0.0177|0.101|0.398|124.053|audio_features|2QjOHCTQ1Jl3zawyYOpxh6|spotify:track:2QjOHCTQ1Jl3zawyYOpxh6|https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6|https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6|240400|4|The Neighbourhood|Sweater Weather|44|90
0.432|0.583|8|-4.682|1|0.0687|0.174|0.0|0.0933|0.544|181.489|audio_features|51eSHglvG1RJXtL3qI5trr|spotify:track:51eSHglvG1RJXtL3qI5trr|https://api.spotify.com/v1/tracks/51eSHglvG1RJXtL3qI5trr|https://api.spotify.com/v1/audio-analysis/51eSHglvG1RJXtL3qI5trr|161831|4|Benson Boone|Slow It Down|45|89
0.521|0.72|4|-7.684|1|0.104|0.384|0.0|0.135|0.438|79.943|audio_features|5og4Qzt92jJzVDkOtSEilb|spotify:track:5og4Qzt92jJzVDkOtSEilb|https://api.spotify.com/v1/tracks/5og4Qzt92jJzVDkOtSEilb|https://api.spotify.com/v1/audio-analysis/5og4Qzt92jJzVDkOtSEilb|340428|4|Taylor Swift|But Daddy I Love Him|46|84
0.786|0.854|10|-2.4|0|0.0741|0.169|2.39e-05|0.106|0.522|117.994|audio_features|0LZy30mVmxqUpdQmaXKXBd|spotify:track:0LZy30mVmxqUpdQmaXKXBd|https://api.spotify.com/v1/tracks/0LZy30mVmxqUpdQmaXKXBd|https://api.spotify.com/v1/audio-analysis/0LZy30mVmxqUpdQmaXKXBd|278644|4|Myke Towers|ADIVINO|47|89
0.7|0.582|11|-5.96|0|0.0356|0.0502|0.0|0.0881|0.785|116.712|audio_features|0WbMK4wrZ1wFSty9F7FCgu|spotify:track:0WbMK4wrZ1wFSty9F7FCgu|https://api.spotify.com/v1/tracks/0WbMK4wrZ1wFSty9F7FCgu|https://api.spotify.com/v1/audio-analysis/0WbMK4wrZ1wFSty9F7FCgu|218424|4|Chappell Roan|Good Luck, Babe!|48|90
0.587|0.872|9|-6.7|1|0.0342|0.00218|0.000937|0.474|0.577|128.037|audio_features|5TswDbxMnxptgFTf6ZxvXQ|spotify:track:5TswDbxMnxptgFTf6ZxvXQ|https://api.spotify.com/v1/tracks/5TswDbxMnxptgFTf6ZxvXQ|https://api.spotify.com/v1/audio-analysis/5TswDbxMnxptgFTf6ZxvXQ|179062|4|Baby Lasagna|Rim Tim Tagi Dim|49|74
0.479|0.802|5|-6.252|1|0.309|0.55|0.00045|0.11|0.602|74.98|audio_features|4S8PxReB1UiDR2F5x1lyIR|spotify:track:4S8PxReB1UiDR2F5x1lyIR|https://api.spotify.com/v1/tracks/4S8PxReB1UiDR2F5x1lyIR|https://api.spotify.com/v1/audio-analysis/4S8PxReB1UiDR2F5x1lyIR|392139|4|Kendrick Lamar|meet the grahams|50|86
