danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|type|id|uri|track_href|analysis_url|duration_ms|time_signature|artist_name|song_name|num_top|popularity
0.924|0.668|11|-6.795|1|0.0469|0.446|0.000594|0.0678|0.787|128.027|audio_features|6WatFBLVB0x077xWeoVc2k|spotify:track:6WatFBLVB0x077xWeoVc2k|https://api.spotify.com/v1/tracks/6WatFBLVB0x077xWeoVc2k|https://api.spotify.com/v1/audio-analysis/6WatFBLVB0x077xWeoVc2k|195824|4|KAROL G|Si Antes Te Hubiera Conocido|11|94
0.7|0.582|11|-5.96|0|0.0356|0.0502|0.0|0.0881|0.785|116.712|audio_features|0WbMK4wrZ1wFSty9F7FCgu|spotify:track:0WbMK4wrZ1wFSty9F7FCgu|https://api.spotify.com/v1/tracks/0WbMK4wrZ1wFSty9F7FCgu|https://api.spotify.com/v1/audio-analysis/0WbMK4wrZ1wFSty9F7FCgu|218424|4|Chappell Roan|Good Luck, Babe!|12|96
0.741|0.62|10|-5.505|1|0.0412|0.0295|0.000809|0.0398|0.934|117.038|audio_features|5Z0UnEtpLDQyYlWwgi8m9C|spotify:track:5Z0UnEtpLDQyYlWwgi8m9C|https://api.spotify.com/v1/tracks/5Z0UnEtpLDQyYlWwgi8m9C|https://api.spotify.com/v1/audio-analysis/5Z0UnEtpLDQyYlWwgi8m9C|251424|4|Hozier|Too Sweet|13|89
0.763|0.829|4|-4.515|0|0.0548|0.00608|2.15e-05|0.154|0.493|127.928|audio_features|0NTrWViw23JWtREa4JTqIc|spotify:track:0NTrWViw23JWtREa4JTqIc|https://api.spotify.com/v1/tracks/0NTrWViw23JWtREa4JTqIc|https://api.spotify.com/v1/audio-analysis/0NTrWViw23JWtREa4JTqIc|179827|4|Shab|Sexual (Li Da Di)|14|44
0.638|0.855|7|-4.86|1|0.0264|0.00757|0.0|0.245|0.731|127.986|audio_features|7221xIgOnuakPdLqT0F3nP|spotify:track:7221xIgOnuakPdLqT0F3nP|https://api.spotify.com/v1/tracks/7221xIgOnuakPdLqT0F3nP|https://api.spotify.com/v1/audio-analysis/7221xIgOnuakPdLqT0F3nP|178206|4|Post Malone|I Had Some Help (Feat. Morgan Wallen)|15|95
0.668|0.628|8|-4.692|1|0.046|0.129|0.0|0.0293|0.568|140.053|audio_features|6vvPecFTmWxDfEJ6cYT1wa|spotify:track:6vvPecFTmWxDfEJ6cYT1wa|https://api.spotify.com/v1/tracks/6vvPecFTmWxDfEJ6cYT1wa|https://api.spotify.com/v1/audio-analysis/6vvPecFTmWxDfEJ6cYT1wa|138213|4|LISA|Rockstar|16|93
0.914|0.731|4|-5.215|0|0.258|0.0839|1.07e-05|0.118|0.541|97.068|audio_features|1lbZNXnbOkiyjAQ4XEyl26|spotify:track:1lbZNXnbOkiyjAQ4XEyl26|https://api.spotify.com/v1/tracks/1lbZNXnbOkiyjAQ4XEyl26|https://api.spotify.com/v1/audio-analysis/1lbZNXnbOkiyjAQ4XEyl26|159890|4|NK|Moloko|17|47
0.599|0.946|11|-4.263|1|0.0447|0.000938|0.0106|0.0826|0.747|151.647|audio_features|2GxrNKugF82CnoRFbQfzPf|spotify:track:2GxrNKugF82CnoRFbQfzPf|https://api.spotify.com/v1/tracks/2GxrNKugF82CnoRFbQfzPf|https://api.spotify.com/v1/audio-analysis/2GxrNKugF82CnoRFbQfzPf|142515|4|Artemas|i like the way you kiss me|18|94
0.831|0.643|4|-4.659|0|0.0568|0.388|6.94e-05|0.374|0.57|97.013|audio_features|1pymWRCuZfCd0zdiBJo0Hj|spotify:track:1pymWRCuZfCd0zdiBJo0Hj|https://api.spotify.com/v1/tracks/1pymWRCuZfCd0zdiBJo0Hj|https://api.spotify.com/v1/audio-analysis/1pymWRCuZfCd0zdiBJo0Hj|145343|4|Trueno|REAL GANGSTA LOVE|19|92
0.936|0.887|9|-2.76|0|0.0683|0.0292|1.88e-06|0.0582|0.889|127.003|audio_features|2HYFX63wP3otVIvopRS99Z|spotify:track:2HYFX63wP3otVIvopRS99Z|https://api.spotify.com/v1/tracks/2HYFX63wP3otVIvopRS99Z|https://api.spotify.com/v1/audio-analysis/2HYFX63wP3otVIvopRS99Z|227239|4|Eminem|Houdini|20|93
0.561|0.604|9|-4.409|1|0.0337|0.199|1.9e-05|0.104|0.242|159.92|audio_features|17phhZDn6oGtzMe56NuWvj|spotify:track:17phhZDn6oGtzMe56NuWvj|https://api.spotify.com/v1/tracks/17phhZDn6oGtzMe56NuWvj|https://api.spotify.com/v1/audio-analysis/17phhZDn6oGtzMe56NuWvj|210689|3|Teddy Swims|Lose Control|21|91
0.79|0.915|4|-2.251|1|0.146|0.0366|0.0|0.0785|0.726|97.47|audio_features|1kPhV0KQui1phEpjnWIqUN|spotify:track:1kPhV0KQui1phEpjnWIqUN|https://api.spotify.com/v1/tracks/1kPhV0KQui1phEpjnWIqUN|https://api.spotify.com/v1/audio-analysis/1kPhV0KQui1phEpjnWIqUN|182841|4|Jimin|Smeraldo Garden Marching Band (feat. Loco)|22|92
0.689|0.454|2|-7.643|1|0.0584|0.0351|0.00259|0.0707|0.912|159.982|audio_features|3qhlB30KknSejmIvZZLjOD|spotify:track:3qhlB30KknSejmIvZZLjOD|https://api.spotify.com/v1/tracks/3qhlB30KknSejmIvZZLjOD|https://api.spotify.com/v1/audio-analysis/3qhlB30KknSejmIvZZLjOD|159246|4|Djo|End of Beginning|23|93
0.893|0.4|11|-7.981|0|0.0643|0.0452|0.0823|0.0632|0.945|124.987|audio_features|629DixmZGHc7ILtEntuiWE|spotify:track:629DixmZGHc7ILtEntuiWE|https://api.spotify.com/v1/tracks/629DixmZGHc7ILtEntuiWE|https://api.spotify.com/v1/audio-analysis/629DixmZGHc7ILtEntuiWE|179587|4|Billie Eilish|LUNCH|24|94
0.635|0.601|1|-6.129|0|0.0295|0.246|0.0|0.11|0.332|123.994|audio_features|3Vr3zh0r7ALn8VLqCiRR10|spotify:track:3Vr3zh0r7ALn8VLqCiRR10|https://api.spotify.com/v1/tracks/3Vr3zh0r7ALn8VLqCiRR10|https://api.spotify.com/v1/audio-analysis/3Vr3zh0r7ALn8VLqCiRR10|172533|4|Myles Smith|Stargazing|25|93
0.645|0.646|5|-8.334|1|0.0427|0.0615|3.04e-05|0.074|0.295|115.842|audio_features|51ZQ1vr10ffzbwIjDCwqm4|spotify:track:51ZQ1vr10ffzbwIjDCwqm4|https://api.spotify.com/v1/tracks/51ZQ1vr10ffzbwIjDCwqm4|https://api.spotify.com/v1/audio-analysis/51ZQ1vr10ffzbwIjDCwqm4|228639|4|Ariana Grande|we can't be friends (wait for your love)|26|90
0.582|0.557|8|-7.981|0|0.101|0.452|1.87e-05|0.121|0.211|84.989|audio_features|22DH8NChecsgPxDjA4pqer|spotify:track:22DH8NChecsgPxDjA4pqer|https://api.spotify.com/v1/tracks/22DH8NChecsgPxDjA4pqer|https://api.spotify.com/v1/audio-analysis/22DH8NChecsgPxDjA4pqer|188867|4|Quavo|Tough|27|89
0.504|0.386|11|-10.976|1|0.0308|0.502|1.53e-05|0.0961|0.281|192.004|audio_features|2OzhQlSqBEmt7hmkYxfT6m|spotify:track:2OzhQlSqBEmt7hmkYxfT6m|https://api.spotify.com/v1/tracks/2OzhQlSqBEmt7hmkYxfT6m|https://api.spotify.com/v1/audio-analysis/2OzhQlSqBEmt7hmkYxfT6m|228965|4|Taylor Swift|Fortnight (feat. Post Malone)|28|91
0.264|0.64|8|-6.221|1|0.0442|0.0393|2.31e-06|0.151|0.19|84.828|audio_features|7CyPwkp0oE8Ro9Dd5CUDjW|spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW|https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW|https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW|244685|4|The Weeknd|One Of The Girls (with JENNIE, Lily Rose Depp)|29|92
0.552|0.702|9|-5.707|1|0.157|0.117|2.06e-05|0.105|0.564|169.994|audio_features|1BxfuPKGuaTgP7aM0Bbdwr|spotify:track:1BxfuPKGuaTgP7aM0Bbdwr|https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr|https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr|178427|4|Taylor Swift|Cruel Summer|30|93
0.52|0.731|6|-5.338|0|0.0557|0.342|0.00101|0.311|0.662|173.93|audio_features|4Dvkj6JhhA12EX05fT7y2e|spotify:track:4Dvkj6JhhA12EX05fT7y2e|https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e|https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e|167303|4|Harry Styles|As It Was|31|92
0.7|0.425|7|-12.531|1|0.0529|0.144|0.879|0.083|0.521|110.015|audio_features|7BRD7x5pt8Lqa1eGYC4dzj|spotify:track:7BRD7x5pt8Lqa1eGYC4dzj|https://api.spotify.com/v1/tracks/7BRD7x5pt8Lqa1eGYC4dzj|https://api.spotify.com/v1/audio-analysis/7BRD7x5pt8Lqa1eGYC4dzj|303440|4|Billie Eilish|CHIHIRO|32|93
0.756|0.672|0|-6.743|1|0.0522|0.464|3.37e-06|0.108|0.739|114.935|audio_features|2uqYupMHANxnwgeiXTZXzd|spotify:track:2uqYupMHANxnwgeiXTZXzd|https://api.spotify.com/v1/tracks/2uqYupMHANxnwgeiXTZXzd|https://api.spotify.com/v1/audio-analysis/2uqYupMHANxnwgeiXTZXzd|171783|4|Dasha|Austin (Boots Stop Workin')|33|91
0.448|0.369|9|-9.514|1|0.0452|0.968|0.272|0.638|0.0998|174.097|audio_features|3hRV0jL3vUpRrcy398teAU|spotify:track:3hRV0jL3vUpRrcy398teAU|https://api.spotify.com/v1/tracks/3hRV0jL3vUpRrcy398teAU|https://api.spotify.com/v1/audio-analysis/3hRV0jL3vUpRrcy398teAU|208212|3|Lord Huron|The Night We Met|34|89
0.774|0.86|7|-2.888|0|0.13|0.131|0.0|0.116|0.446|100.019|audio_features|7bywjHOc0wSjGGbj04XbVi|spotify:track:7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi|196800|4|Feid|LUNA|35|91
0.725|0.709|3|-5.017|0|0.129|0.321|0.000189|0.114|0.648|99.993|audio_features|6a9Z1jUms915w4O7N1PxjY|spotify:track:6a9Z1jUms915w4O7N1PxjY|https://api.spotify.com/v1/tracks/6a9Z1jUms915w4O7N1PxjY|https://api.spotify.com/v1/audio-analysis/6a9Z1jUms915w4O7N1PxjY|193039|4|Rvssian|Santa|36|84
0.882|0.764|11|-5.241|1|0.204|0.359|0.0|0.119|0.886|140.113|audio_features|7iabz12vAuVQYyekFIWJxD|spotify:track:7iabz12vAuVQYyekFIWJxD|https://api.spotify.com/v1/tracks/7iabz12vAuVQYyekFIWJxD|https://api.spotify.com/v1/audio-analysis/7iabz12vAuVQYyekFIWJxD|140733|4|Central Cee|BAND4BAND (feat. Lil Baby)|37|91
0.646|0.668|2|-5.203|1|0.0282|0.491|0.0|0.212|0.64|90.969|audio_features|5uQ7de4EWjb3rkcFxyEOpu|spotify:track:5uQ7de4EWjb3rkcFxyEOpu|https://api.spotify.com/v1/tracks/5uQ7de4EWjb3rkcFxyEOpu|https://api.spotify.com/v1/audio-analysis/5uQ7de4EWjb3rkcFxyEOpu|148318|4|Mark Ambor|Belong Together|38|92
0.464|0.417|0|-9.345|0|0.0256|0.136|0.022|0.0974|0.479|67.528|audio_features|5XeFesFbtLpXzIVDNQP22n|spotify:track:5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n|183956|4|Arctic Monkeys|I Wanna Be Yours|39|91
0.612|0.807|10|-2.81|1|0.0336|0.0495|0.0177|0.101|0.398|124.053|audio_features|2QjOHCTQ1Jl3zawyYOpxh6|spotify:track:2QjOHCTQ1Jl3zawyYOpxh6|https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6|https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6|240400|4|The Neighbourhood|Sweater Weather|40|91
0.486|0.617|5|-7.115|0|0.0287|0.0954|3.23e-06|0.109|0.417|138.015|audio_features|1mea3bSkSGXuIRvnydlB5b|spotify:track:1mea3bSkSGXuIRvnydlB5b|https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b|https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b|242373|4|Coldplay|Viva La Vida|41|88
0.681|0.714|1|-4.617|0|0.0309|0.0375|0.0|0.232|0.554|129.976|audio_features|331l3xABO0HMr1Kkyh2LZq|spotify:track:331l3xABO0HMr1Kkyh2LZq|https://api.spotify.com/v1/tracks/331l3xABO0HMr1Kkyh2LZq|https://api.spotify.com/v1/audio-analysis/331l3xABO0HMr1Kkyh2LZq|149668|4|David Guetta|I Don't Wanna Wait|42|91
0.763|0.626|5|-5.637|0|0.0433|0.0859|0.225|0.205|0.78|100.02|audio_features|5Uptvz6j1sjDKxidAcnH2L|spotify:track:5Uptvz6j1sjDKxidAcnH2L|https://api.spotify.com/v1/tracks/5Uptvz6j1sjDKxidAcnH2L|https://api.spotify.com/v1/audio-analysis/5Uptvz6j1sjDKxidAcnH2L|156171|4|Cris Mj|SI NO ES CONTIGO|43|89
0.904|0.452|9|-7.272|1|0.132|0.174|0.0|0.115|0.613|90.026|audio_features|6jlG8gBPNAgBgoivw2Ig09|spotify:track:6jlG8gBPNAgBgoivw2Ig09|https://api.spotify.com/v1/tracks/6jlG8gBPNAgBgoivw2Ig09|https://api.spotify.com/v1/audio-analysis/6jlG8gBPNAgBgoivw2Ig09|130944|4|Tommy Richman|DEVIL IS A LIE|44|88
0.786|0.786|4|-6.372|0|0.0512|0.445|2.12e-06|0.0947|0.611|100.123|audio_features|1C84d9abZVKWHT2YYpoean|spotify:track:1C84d9abZVKWHT2YYpoean|https://api.spotify.com/v1/tracks/1C84d9abZVKWHT2YYpoean|https://api.spotify.com/v1/audio-analysis/1C84d9abZVKWHT2YYpoean|147011|1|Luis R Conriquez|Si No Quieres No|45|89
0.727|0.782|8|-8.529|0|0.042|0.0563|0.336|0.225|0.655|119.992|audio_features|1BJJbSX6muJVF2AK7uH1x4|spotify:track:1BJJbSX6muJVF2AK7uH1x4|https://api.spotify.com/v1/tracks/1BJJbSX6muJVF2AK7uH1x4|https://api.spotify.com/v1/audio-analysis/1BJJbSX6muJVF2AK7uH1x4|177599|4|Adam Port|Move|46|89
0.742|0.757|6|-4.981|1|0.0421|0.0187|0.0|0.305|0.957|139.982|audio_features|4xdBrk0nFZaP54vvZj0yx7|spotify:track:4xdBrk0nFZaP54vvZj0yx7|https://api.spotify.com/v1/tracks/4xdBrk0nFZaP54vvZj0yx7|https://api.spotify.com/v1/audio-analysis/4xdBrk0nFZaP54vvZj0yx7|184841|4|Chappell Roan|HOT TO GO!|47|90
0.814|0.676|11|-4.67|0|0.231|0.00709|1.28e-05|0.119|0.312|162.012|audio_features|2tudvzsrR56uom6smgOcSf|spotify:track:2tudvzsrR56uom6smgOcSf|https://api.spotify.com/v1/tracks/2tudvzsrR56uom6smgOcSf|https://api.spotify.com/v1/audio-analysis/2tudvzsrR56uom6smgOcSf|267707|4|Future|Like That|48|90
0.569|0.882|3|-2.777|0|0.06|0.0316|0.0|0.142|0.201|148.038|audio_features|42VsgItocQwOQC3XWZ8JNA|spotify:track:42VsgItocQwOQC3XWZ8JNA|https://api.spotify.com/v1/tracks/42VsgItocQwOQC3XWZ8JNA|https://api.spotify.com/v1/audio-analysis/42VsgItocQwOQC3XWZ8JNA|191701|4|Travis Scott|FE!N (feat. Playboi Carti)|49|90
0.664|0.5|9|-6.935|1|0.0651|0.799|0.0|0.0966|0.801|117.896|audio_features|0mflMxspEfB0VbI1kyLiAv|spotify:track:0mflMxspEfB0VbI1kyLiAv|https://api.spotify.com/v1/tracks/0mflMxspEfB0VbI1kyLiAv|https://api.spotify.com/v1/audio-analysis/0mflMxspEfB0VbI1kyLiAv|182347|4|Noah Kahan|Stick Season|50|90
