"x"
16.3354833333333
16.2076166666667
15.507
15.5866833333333
15.6695666666667
15.2776833333333
15.4318
15.79045
16.3887666666667
15.9898
15.8235833333333
15.2926333333333
14.8284666666667
15.4925166666667
15.78585
14.8284333333333
15.58175
15.7774666666667
15.4387666666667
15.8644666666667
15.2312666666667
16.29215
15.9267833333333
15.6219833333333
15.5336
15.87185
15.6492333333333
16.3246
15.7096833333333
15.9812666666667
15.5438666666667
15.5970666666667
15.1382
15.4430666666667
15.8395166666667
16.2395166666667
15.5332166666667
15.67325
15.9597833333333
15.6114666666667
16.0969166666667
16.6844
15.49205
15.4828166666667
16.1510666666667
15.7487666666667
15.21915
15.4973333333333
15.1588333333333
15.5455333333333
14.7552333333333
15.5198333333333
15.4247666666667
15.5402333333333
16.0361166666667
15.6007833333333
15.6028333333333
15.5979833333333
16.3374666666667
15.0934333333333
15.4197333333333
15.4479666666667
15.35595
15.6296
16.0571
15.7996166666667
15.43165
15.4877
15.1553333333333
16.06255
15.8488
15.8165833333333
15.7254833333333
15.54295
15.2237
15.6196833333333
16.5684166666667
15.1236
15.4201
15.91995
16.3574
15.2182166666667
15.7111833333333
15.1365
15.5615666666667
15.0390333333333
15.74885
15.2783333333333
15.62095
15.2368166666667
15.8562
15.98075
16.2586
16.13565
15.4225166666667
14.82275
15.6749666666667
16.3074
15.6439
15.1113666666667
16.0665333333333
15.7741166666667
15.7209166666667
15.6594
16.2883666666667
15.6741833333333
15.7195166666667
16.0738333333333
16.196
14.5111166666667
15.3036
15.8713666666667
16.1347
14.77985
15.6091333333333
15.8361
15.2998
15.8347
15.1128
15.3860333333333
15.3618666666667
14.8678333333333
15.3182166666667
15.6866333333333
15.17265
15.6954
15.6193
15.3990833333333
15.3077333333333
15.50225
16.0317666666667
15.5382
16.0470333333333
15.3484333333333
15.98815
15.7550666666667
15.9968
15.68045
15.7369333333333
15.4518666666667
15.6995333333333
15.0946333333333
15.1921333333333
15.7577
15.3022
15.9113833333333
15.4812666666667
15.7138833333333
15.5152166666667
15.4512833333333
15.8251166666667
15.6949833333333
15.2610333333333
15.9856666666667
15.5915333333333
15.5216333333333
15.8108166666667
15.5006833333333
15.1415666666667
15.1057833333333
15.3534
16.5147166666667
15.6824
16.0235666666667
14.7410666666667
