danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|type|id|uri|track_href|analysis_url|duration_ms|time_signature|artist_name|song_name|num_top|popularity
0.814|0.676|11|-4.67|0|0.231|0.00709|1.28e-05|0.119|0.312|162.012|audio_features|2tudvzsrR56uom6smgOcSf|spotify:track:2tudvzsrR56uom6smgOcSf|https://api.spotify.com/v1/tracks/2tudvzsrR56uom6smgOcSf|https://api.spotify.com/v1/audio-analysis/2tudvzsrR56uom6smgOcSf|267707|4|Future|Like That|20|95
0.541|0.366|11|-10.412|1|0.0748|0.56|1e-06|0.0946|0.168|159.707|audio_features|2F3N9tdombb64aW6VtZOdo|spotify:track:2F3N9tdombb64aW6VtZOdo|https://api.spotify.com/v1/tracks/2F3N9tdombb64aW6VtZOdo|https://api.spotify.com/v1/audio-analysis/2F3N9tdombb64aW6VtZOdo|261228|4|Taylor Swift|Down Bad|21|88
0.264|0.64|8|-6.221|1|0.0442|0.0393|2.31e-06|0.151|0.19|84.828|audio_features|7CyPwkp0oE8Ro9Dd5CUDjW|spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW|https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW|https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW|244685|4|The Weeknd|One Of The Girls (with JENNIE, Lily Rose Depp)|22|93
0.732|0.873|0|-5.965|1|0.0321|0.0449|0.000803|0.347|0.662|128.029|audio_features|5LhI8m7n8xlQmNe3b7Rwis|spotify:track:5LhI8m7n8xlQmNe3b7Rwis|https://api.spotify.com/v1/tracks/5LhI8m7n8xlQmNe3b7Rwis|https://api.spotify.com/v1/audio-analysis/5LhI8m7n8xlQmNe3b7Rwis|187088|3|Natanael Cano|Madonna|23|92
0.411|0.619|1|-6.834|1|0.0368|0.62|0.0|0.11|0.337|177.937|audio_features|1bjeWoagtHmUKputLVyDxQ|spotify:track:1bjeWoagtHmUKputLVyDxQ|https://api.spotify.com/v1/tracks/1bjeWoagtHmUKputLVyDxQ|https://api.spotify.com/v1/audio-analysis/1bjeWoagtHmUKputLVyDxQ|186192|4|SZA|Saturn|24|93
0.646|0.668|2|-5.203|1|0.0282|0.491|0.0|0.212|0.64|90.969|audio_features|5uQ7de4EWjb3rkcFxyEOpu|spotify:track:5uQ7de4EWjb3rkcFxyEOpu|https://api.spotify.com/v1/tracks/5uQ7de4EWjb3rkcFxyEOpu|https://api.spotify.com/v1/audio-analysis/5uQ7de4EWjb3rkcFxyEOpu|148318|4|Mark Ambor|Belong Together|25|92
0.866|0.741|7|-4.66|1|0.245|0.0933|0.0|0.0297|0.614|135.07|audio_features|3lMzT16MjAKKXF7pSZn13B|spotify:track:3lMzT16MjAKKXF7pSZn13B|https://api.spotify.com/v1/tracks/3lMzT16MjAKKXF7pSZn13B|https://api.spotify.com/v1/audio-analysis/3lMzT16MjAKKXF7pSZn13B|124444|4|Lay Bankz|Tell Ur Girlfriend|26|91
0.788|0.936|9|-6.294|1|0.301|0.0229|1.3e-06|0.311|0.844|151.019|audio_features|48lxT5qJF0yYyf2z4wB4xW|spotify:track:48lxT5qJF0yYyf2z4wB4xW|https://api.spotify.com/v1/tracks/48lxT5qJF0yYyf2z4wB4xW|https://api.spotify.com/v1/audio-analysis/48lxT5qJF0yYyf2z4wB4xW|144846|4|Jaxomy|Pedro|27|90
0.774|0.86|7|-2.888|0|0.13|0.131|0.0|0.116|0.446|100.019|audio_features|7bywjHOc0wSjGGbj04XbVi|spotify:track:7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi|196800|4|Feid|LUNA|28|93
0.749|0.729|6|-3.19|0|0.0321|0.261|0.0|0.113|0.816|111.004|audio_features|3rUGC1vUpkDG9CZFHMur1t|spotify:track:3rUGC1vUpkDG9CZFHMur1t|https://api.spotify.com/v1/tracks/3rUGC1vUpkDG9CZFHMur1t|https://api.spotify.com/v1/audio-analysis/3rUGC1vUpkDG9CZFHMur1t|131872|1|Tate McRae|greedy|29|95
0.786|0.854|10|-2.4|0|0.0741|0.169|2.39e-05|0.106|0.522|117.994|audio_features|0LZy30mVmxqUpdQmaXKXBd|spotify:track:0LZy30mVmxqUpdQmaXKXBd|https://api.spotify.com/v1/tracks/0LZy30mVmxqUpdQmaXKXBd|https://api.spotify.com/v1/audio-analysis/0LZy30mVmxqUpdQmaXKXBd|278644|4|Myke Towers|ADIVINO|30|88
0.552|0.702|9|-5.707|1|0.157|0.117|2.06e-05|0.105|0.564|169.994|audio_features|1BxfuPKGuaTgP7aM0Bbdwr|spotify:track:1BxfuPKGuaTgP7aM0Bbdwr|https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr|https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr|178427|4|Taylor Swift|Cruel Summer|31|95
0.797|0.668|6|-5.819|1|0.0687|0.257|0.0|0.0876|0.69|131.067|audio_features|1aKvZDoLGkNMxoRYgkckZG|spotify:track:1aKvZDoLGkNMxoRYgkckZG|https://api.spotify.com/v1/tracks/1aKvZDoLGkNMxoRYgkckZG|https://api.spotify.com/v1/audio-analysis/1aKvZDoLGkNMxoRYgkckZG|160688|4|ILLIT|Magnetic|32|93
0.423|0.533|9|-11.388|1|0.322|0.73|0.00264|0.0816|0.248|160.218|audio_features|3Vevii7qKqrmW8CcyzBHDl|spotify:track:3Vevii7qKqrmW8CcyzBHDl|https://api.spotify.com/v1/tracks/3Vevii7qKqrmW8CcyzBHDl|https://api.spotify.com/v1/audio-analysis/3Vevii7qKqrmW8CcyzBHDl|262975|4|Taylor Swift|So Long, London|33|86
0.756|0.672|0|-6.743|1|0.0522|0.464|3.37e-06|0.108|0.739|114.935|audio_features|2uqYupMHANxnwgeiXTZXzd|spotify:track:2uqYupMHANxnwgeiXTZXzd|https://api.spotify.com/v1/tracks/2uqYupMHANxnwgeiXTZXzd|https://api.spotify.com/v1/audio-analysis/2uqYupMHANxnwgeiXTZXzd|171783|4|Dasha|Austin|34|91
0.664|0.5|9|-6.935|1|0.0651|0.799|0.0|0.0966|0.801|117.896|audio_features|0mflMxspEfB0VbI1kyLiAv|spotify:track:0mflMxspEfB0VbI1kyLiAv|https://api.spotify.com/v1/tracks/0mflMxspEfB0VbI1kyLiAv|https://api.spotify.com/v1/audio-analysis/0mflMxspEfB0VbI1kyLiAv|182347|4|Noah Kahan|Stick Season|35|93
0.626|0.428|2|-8.374|1|0.0261|0.607|0.0|0.0921|0.487|94.95|audio_features|0W0iAC1VGlB82PI6elxFYf|spotify:track:0W0iAC1VGlB82PI6elxFYf|https://api.spotify.com/v1/tracks/0W0iAC1VGlB82PI6elxFYf|https://api.spotify.com/v1/audio-analysis/0W0iAC1VGlB82PI6elxFYf|254366|3|Taylor Swift|Guilty as Sin?|36|83
0.598|0.696|2|-4.789|1|0.112|0.0153|0.0|0.219|0.209|91.057|audio_features|3eh51r6rFWAlGQRlHx9QnQ|spotify:track:3eh51r6rFWAlGQRlHx9QnQ|https://api.spotify.com/v1/tracks/3eh51r6rFWAlGQRlHx9QnQ|https://api.spotify.com/v1/audio-analysis/3eh51r6rFWAlGQRlHx9QnQ|232774|4|Drake|Push Ups|37|90
0.52|0.731|6|-5.338|0|0.0557|0.342|0.00101|0.311|0.662|173.93|audio_features|4Dvkj6JhhA12EX05fT7y2e|spotify:track:4Dvkj6JhhA12EX05fT7y2e|https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e|https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e|167303|4|Harry Styles|As It Was|38|91
0.606|0.338|0|-10.555|1|0.048|0.315|0.0|0.106|0.238|119.88|audio_features|36t6frENUtCYKuZus6aYDO|spotify:track:36t6frENUtCYKuZus6aYDO|https://api.spotify.com/v1/tracks/36t6frENUtCYKuZus6aYDO|https://api.spotify.com/v1/audio-analysis/36t6frENUtCYKuZus6aYDO|334085|4|Taylor Swift|Who’s Afraid of Little Old Me?|39|84
0.596|0.563|0|-7.362|1|0.0269|0.137|0.0|0.302|0.481|97.073|audio_features|2XXwLdtuAcE0HSCu61ijAb|spotify:track:2XXwLdtuAcE0HSCu61ijAb|https://api.spotify.com/v1/tracks/2XXwLdtuAcE0HSCu61ijAb|https://api.spotify.com/v1/audio-analysis/2XXwLdtuAcE0HSCu61ijAb|203801|4|Taylor Swift|My Boy Only Breaks His Favorite Toys|40|85
0.727|0.711|2|-6.549|1|0.078|0.582|0.0|0.158|0.375|110.012|audio_features|7wLShogStyDeZvL0a6daN5|spotify:track:7wLShogStyDeZvL0a6daN5|https://api.spotify.com/v1/tracks/7wLShogStyDeZvL0a6daN5|https://api.spotify.com/v1/audio-analysis/7wLShogStyDeZvL0a6daN5|233457|4|Beyoncé|TEXAS HOLD 'EM|41|86
0.569|0.882|3|-2.777|0|0.06|0.0316|0.0|0.142|0.201|148.038|audio_features|42VsgItocQwOQC3XWZ8JNA|spotify:track:42VsgItocQwOQC3XWZ8JNA|https://api.spotify.com/v1/tracks/42VsgItocQwOQC3XWZ8JNA|https://api.spotify.com/v1/audio-analysis/42VsgItocQwOQC3XWZ8JNA|191701|4|Travis Scott|FE!N (feat. Playboi Carti)|42|92
0.432|0.583|8|-4.682|1|0.0687|0.174|0.0|0.0933|0.544|181.489|audio_features|51eSHglvG1RJXtL3qI5trr|spotify:track:51eSHglvG1RJXtL3qI5trr|https://api.spotify.com/v1/tracks/51eSHglvG1RJXtL3qI5trr|https://api.spotify.com/v1/audio-analysis/51eSHglvG1RJXtL3qI5trr|161831|4|Benson Boone|Slow It Down|43|88
0.464|0.417|0|-9.345|0|0.0256|0.136|0.022|0.0974|0.479|67.528|audio_features|5XeFesFbtLpXzIVDNQP22n|spotify:track:5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n|183956|4|Arctic Monkeys|I Wanna Be Yours|44|92
0.504|0.308|9|-14.958|1|0.0321|0.868|0.135|0.158|0.121|113.95|audio_features|3vkCueOmm7xQDoJ17W1Pm3|spotify:track:3vkCueOmm7xQDoJ17W1Pm3|https://api.spotify.com/v1/tracks/3vkCueOmm7xQDoJ17W1Pm3|https://api.spotify.com/v1/audio-analysis/3vkCueOmm7xQDoJ17W1Pm3|137773|4|Mitski|My Love Mine All Mine|45|93
0.533|0.573|0|-7.123|1|0.138|0.178|0.0|0.309|0.398|150.088|audio_features|3ZVFcD8Wlw9T9klGqmJf9F|spotify:track:3ZVFcD8Wlw9T9klGqmJf9F|https://api.spotify.com/v1/tracks/3ZVFcD8Wlw9T9klGqmJf9F|https://api.spotify.com/v1/audio-analysis/3ZVFcD8Wlw9T9klGqmJf9F|215463|4|Taylor Swift|Florida!!! (feat. Florence + The Machine)|46|85
0.7|0.582|11|-5.96|0|0.0356|0.0502|0.0|0.0881|0.785|116.712|audio_features|0WbMK4wrZ1wFSty9F7FCgu|spotify:track:0WbMK4wrZ1wFSty9F7FCgu|https://api.spotify.com/v1/tracks/0WbMK4wrZ1wFSty9F7FCgu|https://api.spotify.com/v1/audio-analysis/0WbMK4wrZ1wFSty9F7FCgu|218424|4|Chappell Roan|Good Luck, Babe!|47|90
0.679|0.772|8|-4.721|0|0.0472|0.0277|2.59e-06|0.106|0.709|126.964|audio_features|5q0EXnBYyeCdXD72FzJxH0|spotify:track:5q0EXnBYyeCdXD72FzJxH0|https://api.spotify.com/v1/tracks/5q0EXnBYyeCdXD72FzJxH0|https://api.spotify.com/v1/audio-analysis/5q0EXnBYyeCdXD72FzJxH0|188143|4|Dua Lipa|Illusion|48|75
0.521|0.72|4|-7.684|1|0.104|0.384|0.0|0.135|0.438|79.943|audio_features|5og4Qzt92jJzVDkOtSEilb|spotify:track:5og4Qzt92jJzVDkOtSEilb|https://api.spotify.com/v1/tracks/5og4Qzt92jJzVDkOtSEilb|https://api.spotify.com/v1/audio-analysis/5og4Qzt92jJzVDkOtSEilb|340428|4|Taylor Swift|But Daddy I Love Him|49|84
0.604|0.428|0|-8.441|1|0.0255|0.0483|0.0|0.126|0.292|110.259|audio_features|3NMrVbIVWT3fPXBj0rNDKG|spotify:track:3NMrVbIVWT3fPXBj0rNDKG|https://api.spotify.com/v1/tracks/3NMrVbIVWT3fPXBj0rNDKG|https://api.spotify.com/v1/audio-analysis/3NMrVbIVWT3fPXBj0rNDKG|293048|4|Taylor Swift|The Tortured Poets Department|50|85
