danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|type|id|uri|track_href|analysis_url|duration_ms|time_signature|artist_name|song_name|num_top|popularity
0.531|0.652|8|-6.249|1|0.0325|0.0524|1.39e-06|0.162|0.179|87.521|audio_features|1VNWdmXSbaNrnWod10WIL0|spotify:track:1VNWdmXSbaNrnWod10WIL0|https://api.spotify.com/v1/tracks/1VNWdmXSbaNrnWod10WIL0|https://api.spotify.com/v1/audio-analysis/1VNWdmXSbaNrnWod10WIL0|244685|4|The Weeknd|One Of The Girls (with JENNIE, Lily Rose Depp)|13|86
0.504|0.308|9|-14.958|1|0.0321|0.868|0.135|0.158|0.121|113.95|audio_features|3vkCueOmm7xQDoJ17W1Pm3|spotify:track:3vkCueOmm7xQDoJ17W1Pm3|https://api.spotify.com/v1/tracks/3vkCueOmm7xQDoJ17W1Pm3|https://api.spotify.com/v1/audio-analysis/3vkCueOmm7xQDoJ17W1Pm3|137773|4|Mitski|My Love Mine All Mine|14|95
0.662|0.488|9|-6.894|1|0.0682|0.782|0.0|0.102|0.817|117.913|audio_features|0mflMxspEfB0VbI1kyLiAv|spotify:track:0mflMxspEfB0VbI1kyLiAv|https://api.spotify.com/v1/tracks/0mflMxspEfB0VbI1kyLiAv|https://api.spotify.com/v1/audio-analysis/0mflMxspEfB0VbI1kyLiAv|182347|4|Noah Kahan|Stick Season|15|95
0.796|0.623|7|-5.819|0|0.0522|0.149|0.0|0.0746|0.443|98.003|audio_features|0Lmbke3KNVFXtoH2mMSHCw|spotify:track:0Lmbke3KNVFXtoH2mMSHCw|https://api.spotify.com/v1/tracks/0Lmbke3KNVFXtoH2mMSHCw|https://api.spotify.com/v1/audio-analysis/0Lmbke3KNVFXtoH2mMSHCw|173640|4|Ariana Grande|the boy is mine|16|89
0.751|0.819|11|-4.372|0|0.0409|0.255|0.0|0.236|0.697|131.842|audio_features|0R6NfOiLzLj4O5VbYSJAjf|spotify:track:0R6NfOiLzLj4O5VbYSJAjf|https://api.spotify.com/v1/tracks/0R6NfOiLzLj4O5VbYSJAjf|https://api.spotify.com/v1/audio-analysis/0R6NfOiLzLj4O5VbYSJAjf|172264|3|Xavi|La Diabla|17|95
0.774|0.86|7|-2.888|0|0.13|0.131|0.0|0.116|0.446|100.019|audio_features|7bywjHOc0wSjGGbj04XbVi|spotify:track:7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi|196800|4|Feid|LUNA|18|94
0.624|0.74|2|-8.445|1|0.0481|0.00529|0.000224|0.5|0.246|172.089|audio_features|52eIcoLUM25zbQupAZYoFh|spotify:track:52eIcoLUM25zbQupAZYoFh|https://api.spotify.com/v1/tracks/52eIcoLUM25zbQupAZYoFh|https://api.spotify.com/v1/audio-analysis/52eIcoLUM25zbQupAZYoFh|270698|4|21 Savage|redrum|19|94
0.569|0.882|3|-2.777|0|0.06|0.0316|0.0|0.142|0.201|148.038|audio_features|42VsgItocQwOQC3XWZ8JNA|spotify:track:42VsgItocQwOQC3XWZ8JNA|https://api.spotify.com/v1/tracks/42VsgItocQwOQC3XWZ8JNA|https://api.spotify.com/v1/audio-analysis/42VsgItocQwOQC3XWZ8JNA|191701|4|Travis Scott|FE!N (feat. Playboi Carti)|20|92
0.638|0.647|2|-4.834|0|0.028|0.217|0.0|0.156|0.51|110.003|audio_features|1Rweq7vNjK4kZBbGrmxQsl|spotify:track:1Rweq7vNjK4kZBbGrmxQsl|https://api.spotify.com/v1/tracks/1Rweq7vNjK4kZBbGrmxQsl|https://api.spotify.com/v1/audio-analysis/1Rweq7vNjK4kZBbGrmxQsl|164927|4|Ariana Grande|bye|21|88
0.411|0.619|1|-6.834|1|0.0368|0.62|0.0|0.11|0.337|177.937|audio_features|1bjeWoagtHmUKputLVyDxQ|spotify:track:1bjeWoagtHmUKputLVyDxQ|https://api.spotify.com/v1/tracks/1bjeWoagtHmUKputLVyDxQ|https://api.spotify.com/v1/audio-analysis/1bjeWoagtHmUKputLVyDxQ|186192|4|SZA|Saturn|22|92
0.658|0.505|9|-6.947|1|0.105|0.537|0.0|0.113|0.331|159.947|audio_features|3RwWW7KeVhHGayYJgUL5eZ|spotify:track:3RwWW7KeVhHGayYJgUL5eZ|https://api.spotify.com/v1/tracks/3RwWW7KeVhHGayYJgUL5eZ|https://api.spotify.com/v1/audio-analysis/3RwWW7KeVhHGayYJgUL5eZ|210200|4|Ariana Grande|eternal sunshine|23|88
0.943|0.558|2|-4.911|1|0.0568|0.0026|2.19e-06|0.0937|0.606|104.983|audio_features|4xhsWYTOGcal8zt0J161CU|spotify:track:4xhsWYTOGcal8zt0J161CU|https://api.spotify.com/v1/tracks/4xhsWYTOGcal8zt0J161CU|https://api.spotify.com/v1/audio-analysis/4xhsWYTOGcal8zt0J161CU|138411|4|Jack Harlow|Lovin On Me|24|94
0.444|0.0911|0|-17.665|1|0.0307|0.959|1.05e-06|0.098|0.142|78.403|audio_features|6wf7Yu7cxBSPrRlWeSeK0Q|spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q|https://api.spotify.com/v1/tracks/6wf7Yu7cxBSPrRlWeSeK0Q|https://api.spotify.com/v1/audio-analysis/6wf7Yu7cxBSPrRlWeSeK0Q|222370|4|Billie Eilish|"What Was I Made For? [From The Motion Picture ""Barbie""]"|25|92
0.706|0.8|5|-6.333|1|0.0399|0.00584|0.0|0.0822|0.629|100.011|audio_features|3U5JVgI2x4rDyHGObzJfNf|spotify:track:3U5JVgI2x4rDyHGObzJfNf|https://api.spotify.com/v1/tracks/3U5JVgI2x4rDyHGObzJfNf|https://api.spotify.com/v1/audio-analysis/3U5JVgI2x4rDyHGObzJfNf|259333|4|Natasha Bedingfield|Unwritten|26|92
0.744|0.789|9|-4.876|0|0.059|0.0036|0.00144|0.0947|0.866|116.985|audio_features|4OMJGnvZfDvsePyCwRGO7X|spotify:track:4OMJGnvZfDvsePyCwRGO7X|https://api.spotify.com/v1/tracks/4OMJGnvZfDvsePyCwRGO7X|https://api.spotify.com/v1/audio-analysis/4OMJGnvZfDvsePyCwRGO7X|185918|4|Dua Lipa|Houdini|27|92
0.8|0.738|7|-4.26|1|0.0691|0.372|0.00877|0.19|0.267|103.008|audio_features|7iUtQNMRB8ZkKC4AmEuCJC|spotify:track:7iUtQNMRB8ZkKC4AmEuCJC|https://api.spotify.com/v1/tracks/7iUtQNMRB8ZkKC4AmEuCJC|https://api.spotify.com/v1/audio-analysis/7iUtQNMRB8ZkKC4AmEuCJC|174230|4|Myke Towers|LA FALDA|28|92
0.57|0.729|8|-6.839|1|0.104|0.0971|0.0|0.128|0.519|76.56|audio_features|142PiXzA84lmEw2RstFHFa|spotify:track:142PiXzA84lmEw2RstFHFa|https://api.spotify.com/v1/tracks/142PiXzA84lmEw2RstFHFa|https://api.spotify.com/v1/audio-analysis/142PiXzA84lmEw2RstFHFa|163382|4|Ariana Grande|supernatural|29|87
0.464|0.417|0|-9.345|0|0.0256|0.136|0.022|0.0974|0.479|67.528|audio_features|5XeFesFbtLpXzIVDNQP22n|spotify:track:5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n|183956|4|Arctic Monkeys|I Wanna Be Yours|30|93
0.732|0.873|0|-5.965|1|0.0321|0.0449|0.000803|0.347|0.662|128.029|audio_features|5LhI8m7n8xlQmNe3b7Rwis|spotify:track:5LhI8m7n8xlQmNe3b7Rwis|https://api.spotify.com/v1/tracks/5LhI8m7n8xlQmNe3b7Rwis|https://api.spotify.com/v1/audio-analysis/5LhI8m7n8xlQmNe3b7Rwis|187088|3|Natanael Cano|Madonna|31|89
0.815|0.582|5|-4.5|0|0.0532|0.0365|1.45e-06|0.138|0.671|123.03|audio_features|6Qb7YsAqH4wWFUMbGsCpap|spotify:track:6Qb7YsAqH4wWFUMbGsCpap|https://api.spotify.com/v1/tracks/6Qb7YsAqH4wWFUMbGsCpap|https://api.spotify.com/v1/audio-analysis/6Qb7YsAqH4wWFUMbGsCpap|209488|4|Dua Lipa|Training Season|32|91
0.66|0.727|6|-4.028|0|0.0441|0.128|1.31e-05|0.524|0.418|125.023|audio_features|3h5TiWTqGxjSjFrbruPFH9|spotify:track:3h5TiWTqGxjSjFrbruPFH9|https://api.spotify.com/v1/tracks/3h5TiWTqGxjSjFrbruPFH9|https://api.spotify.com/v1/audio-analysis/3h5TiWTqGxjSjFrbruPFH9|263040|4|YG Marley|Praise Jah In The Moonlight|33|92
0.673|0.722|3|-3.495|0|0.0755|0.0856|0.0|0.137|0.519|117.187|audio_features|5aIVCx5tnk0ntmdiinnYvw|spotify:track:5aIVCx5tnk0ntmdiinnYvw|https://api.spotify.com/v1/tracks/5aIVCx5tnk0ntmdiinnYvw|https://api.spotify.com/v1/audio-analysis/5aIVCx5tnk0ntmdiinnYvw|200256|4|Tyla|Water|34|92
0.41|0.726|9|-5.204|0|0.33|0.456|0.0|0.11|0.556|193.956|audio_features|0o3ua5ufFK7nfRzbDUNoGA|spotify:track:0o3ua5ufFK7nfRzbDUNoGA|https://api.spotify.com/v1/tracks/0o3ua5ufFK7nfRzbDUNoGA|https://api.spotify.com/v1/audio-analysis/0o3ua5ufFK7nfRzbDUNoGA|174006|4|Ariana Grande|don't wanna break up again|35|86
0.778|0.835|11|-3.598|0|0.0767|0.152|0.0|0.109|0.666|140.082|audio_features|5XVdHRf4CAJ2Jm0uMIy5qY|spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY|https://api.spotify.com/v1/tracks/5XVdHRf4CAJ2Jm0uMIy5qY|https://api.spotify.com/v1/audio-analysis/5XVdHRf4CAJ2Jm0uMIy5qY|156346|4|Xavi|La Víctima|36|92
0.628|0.523|11|-8.307|0|0.0946|0.701|0.00274|0.219|0.416|169.982|audio_features|5mjYQaktjmjcMKcUIcqz4s|spotify:track:5mjYQaktjmjcMKcUIcqz4s|https://api.spotify.com/v1/tracks/5mjYQaktjmjcMKcUIcqz4s|https://api.spotify.com/v1/audio-analysis/5mjYQaktjmjcMKcUIcqz4s|172965|4|Kenya Grace|Strangers|37|92
0.911|0.778|5|-2.248|1|0.262|0.0887|2.16e-05|0.179|0.345|96.057|audio_features|7iQXYTyuG13aoeHxGG28Nh|spotify:track:7iQXYTyuG13aoeHxGG28Nh|https://api.spotify.com/v1/tracks/7iQXYTyuG13aoeHxGG28Nh|https://api.spotify.com/v1/audio-analysis/7iQXYTyuG13aoeHxGG28Nh|162768|4|Bad Bunny|PERRO NEGRO|38|92
0.501|0.373|10|-9.488|1|0.0493|0.671|0.0|0.177|0.38|84.682|audio_features|2o1pb13quMReXZqE7jWsgq|spotify:track:2o1pb13quMReXZqE7jWsgq|https://api.spotify.com/v1/tracks/2o1pb13quMReXZqE7jWsgq|https://api.spotify.com/v1/audio-analysis/2o1pb13quMReXZqE7jWsgq|92400|4|Ariana Grande|intro (end of the world)|39|88
0.544|0.369|2|-9.514|1|0.038|0.969|0.279|0.639|0.102|87.01|audio_features|3hRV0jL3vUpRrcy398teAU|spotify:track:3hRV0jL3vUpRrcy398teAU|https://api.spotify.com/v1/tracks/3hRV0jL3vUpRrcy398teAU|https://api.spotify.com/v1/audio-analysis/3hRV0jL3vUpRrcy398teAU|208212|3|Lord Huron|The Night We Met|40|90
0.79|0.831|11|-4.185|1|0.044|0.312|0.0|0.0797|0.872|124.987|audio_features|2HRgqmZQC0MC7GeNuDIXHN|spotify:track:2HRgqmZQC0MC7GeNuDIXHN|https://api.spotify.com/v1/tracks/2HRgqmZQC0MC7GeNuDIXHN|https://api.spotify.com/v1/audio-analysis/2HRgqmZQC0MC7GeNuDIXHN|183551|4|Jung Kook|Seven (feat. Latto) (Explicit Ver.)|41|86
0.527|0.551|7|-11.258|1|0.0345|0.384|2.75e-06|0.403|0.443|148.035|audio_features|3Pbp7cUCx4d3OAkZSCoNvn|spotify:track:3Pbp7cUCx4d3OAkZSCoNvn|https://api.spotify.com/v1/tracks/3Pbp7cUCx4d3OAkZSCoNvn|https://api.spotify.com/v1/audio-analysis/3Pbp7cUCx4d3OAkZSCoNvn|159636|4|Michael Marcagi|Scared To Start|42|90
0.429|0.453|0|-7.746|1|0.0459|0.554|2e-06|0.102|0.155|77.639|audio_features|4KULAymBBJcPRpk1yO4dOG|spotify:track:4KULAymBBJcPRpk1yO4dOG|https://api.spotify.com/v1/tracks/4KULAymBBJcPRpk1yO4dOG|https://api.spotify.com/v1/audio-analysis/4KULAymBBJcPRpk1yO4dOG|227196|4|Zach Bryan|I Remember Everything (feat. Kacey Musgraves)|43|91
0.706|0.691|0|-4.775|1|0.0633|0.0584|6.99e-05|0.0232|0.632|118.048|audio_features|7DSAEUvxU8FajXtRloy8M0|spotify:track:7DSAEUvxU8FajXtRloy8M0|https://api.spotify.com/v1/tracks/7DSAEUvxU8FajXtRloy8M0|https://api.spotify.com/v1/audio-analysis/7DSAEUvxU8FajXtRloy8M0|200600|4|Miley Cyrus|Flowers|44|92
0.679|0.587|7|-7.015|1|0.276|0.141|6.35e-06|0.137|0.486|186.003|audio_features|7MXVkk9YMctZqd1Srtv4MB|spotify:track:7MXVkk9YMctZqd1Srtv4MB|https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB|https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB|230453|4|The Weeknd|Starboy|45|91
0.725|0.526|9|-6.179|0|0.0629|0.478|1.63e-05|0.312|0.377|137.962|audio_features|14kyXBpg91RVq8bNRDS1q2|spotify:track:14kyXBpg91RVq8bNRDS1q2|https://api.spotify.com/v1/tracks/14kyXBpg91RVq8bNRDS1q2|https://api.spotify.com/v1/audio-analysis/14kyXBpg91RVq8bNRDS1q2|163278|4|Ariana Grande|true story|46|86
0.854|0.668|1|-6.243|1|0.2|0.0604|8.39e-05|0.382|0.833|99.018|audio_features|7GUhiAHLoVy1V8ucQuZ3CB|spotify:track:7GUhiAHLoVy1V8ucQuZ3CB|https://api.spotify.com/v1/tracks/7GUhiAHLoVy1V8ucQuZ3CB|https://api.spotify.com/v1/audio-analysis/7GUhiAHLoVy1V8ucQuZ3CB|215467|4|The Weeknd|Popular (with Playboi Carti & Madonna)|47|85
0.841|0.738|7|-7.455|0|0.307|0.52|0.0|0.0892|0.484|169.918|audio_features|5RqSsdzTNPX1uzkmlHCFvK|spotify:track:5RqSsdzTNPX1uzkmlHCFvK|https://api.spotify.com/v1/tracks/5RqSsdzTNPX1uzkmlHCFvK|https://api.spotify.com/v1/audio-analysis/5RqSsdzTNPX1uzkmlHCFvK|172798|4|KAROL G|QLONA|48|90
0.511|0.532|5|-5.745|1|0.0578|0.177|0.0|0.291|0.35|138.005|audio_features|1kuGVB7EU95pJObxwvfwKS|spotify:track:1kuGVB7EU95pJObxwvfwKS|https://api.spotify.com/v1/tracks/1kuGVB7EU95pJObxwvfwKS|https://api.spotify.com/v1/audio-analysis/1kuGVB7EU95pJObxwvfwKS|219724|4|Olivia Rodrigo|vampire|49|91
0.787|0.686|6|-4.37|0|0.0339|0.0893|0.0|0.0927|0.836|123.51|audio_features|2Zo1PcszsT9WQ0ANntJbID|spotify:track:2Zo1PcszsT9WQ0ANntJbID|https://api.spotify.com/v1/tracks/2Zo1PcszsT9WQ0ANntJbID|https://api.spotify.com/v1/audio-analysis/2Zo1PcszsT9WQ0ANntJbID|185553|4|Sabrina Carpenter|Feather|50|91
