danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|type|id|uri|track_href|analysis_url|duration_ms|time_signature|artist_name|song_name|num_top|popularity
0.546|0.828|11|-4.29|0|0.0598|0.14|1.39e-05|0.225|0.722|93.036|audio_features|1hKbnXEH8nAJlVpG9mtadI|spotify:track:1hKbnXEH8nAJlVpG9mtadI|https://api.spotify.com/v1/tracks/1hKbnXEH8nAJlVpG9mtadI|https://api.spotify.com/v1/audio-analysis/1hKbnXEH8nAJlVpG9mtadI|200320|4|Stuck in the Sound|Adios|11|48
0.943|0.558|2|-4.911|1|0.0568|0.0026|2.19e-06|0.0937|0.606|104.983|audio_features|4xhsWYTOGcal8zt0J161CU|spotify:track:4xhsWYTOGcal8zt0J161CU|https://api.spotify.com/v1/tracks/4xhsWYTOGcal8zt0J161CU|https://api.spotify.com/v1/audio-analysis/4xhsWYTOGcal8zt0J161CU|138411|4|Jack Harlow|Lovin On Me|12|99
0.561|0.604|9|-4.409|1|0.0337|0.199|1.9e-05|0.104|0.242|159.92|audio_features|17phhZDn6oGtzMe56NuWvj|spotify:track:17phhZDn6oGtzMe56NuWvj|https://api.spotify.com/v1/tracks/17phhZDn6oGtzMe56NuWvj|https://api.spotify.com/v1/audio-analysis/17phhZDn6oGtzMe56NuWvj|210689|3|Teddy Swims|Lose Control|13|93
0.788|0.758|1|-6.513|1|0.0505|0.198|8.5e-05|0.104|0.823|119.008|audio_features|7gaA3wERFkFkgivjwbSvkG|spotify:track:7gaA3wERFkFkgivjwbSvkG|https://api.spotify.com/v1/tracks/7gaA3wERFkFkgivjwbSvkG|https://api.spotify.com/v1/audio-analysis/7gaA3wERFkFkgivjwbSvkG|214994|4|Ariana Grande|yes, and?|14|97
0.619|0.744|1|-5.351|1|0.0559|0.018|2.43e-06|0.0603|0.562|128.022|audio_features|41dDimzwq2o0r6E60Pp3dh|spotify:track:41dDimzwq2o0r6E60Pp3dh|https://api.spotify.com/v1/tracks/41dDimzwq2o0r6E60Pp3dh|https://api.spotify.com/v1/audio-analysis/41dDimzwq2o0r6E60Pp3dh|176222|4|Julian Cross|Runaway|15|65
0.855|0.678|1|-6.276|1|0.189|0.0569|3.69e-05|0.412|0.852|99.029|audio_features|6WzRpISELf3YglGAh7TXcG|spotify:track:6WzRpISELf3YglGAh7TXcG|https://api.spotify.com/v1/tracks/6WzRpISELf3YglGAh7TXcG|https://api.spotify.com/v1/audio-analysis/6WzRpISELf3YglGAh7TXcG|215467|4|The Weeknd|Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)|16|96
0.706|0.691|0|-4.775|1|0.0633|0.0584|6.99e-05|0.0232|0.632|118.048|audio_features|7DSAEUvxU8FajXtRloy8M0|spotify:track:7DSAEUvxU8FajXtRloy8M0|https://api.spotify.com/v1/tracks/7DSAEUvxU8FajXtRloy8M0|https://api.spotify.com/v1/audio-analysis/7DSAEUvxU8FajXtRloy8M0|200600|4|Miley Cyrus|Flowers|17|95
0.796|0.85|6|-6.913|1|0.185|0.0304|1.38e-05|0.142|0.466|122.034|audio_features|4CNfMGhr0nzoZF2F2wVJNF|spotify:track:4CNfMGhr0nzoZF2F2wVJNF|https://api.spotify.com/v1/tracks/4CNfMGhr0nzoZF2F2wVJNF|https://api.spotify.com/v1/audio-analysis/4CNfMGhr0nzoZF2F2wVJNF|135728|4|Kivrak|Chains|18|47
0.66|0.727|6|-4.028|0|0.0441|0.128|1.31e-05|0.524|0.418|125.023|audio_features|3h5TiWTqGxjSjFrbruPFH9|spotify:track:3h5TiWTqGxjSjFrbruPFH9|https://api.spotify.com/v1/tracks/3h5TiWTqGxjSjFrbruPFH9|https://api.spotify.com/v1/audio-analysis/3h5TiWTqGxjSjFrbruPFH9|263040|4|YG Marley|Praise Jah In The Moonlight|19|91
0.778|0.835|11|-3.598|0|0.0767|0.152|0.0|0.109|0.666|140.082|audio_features|5XVdHRf4CAJ2Jm0uMIy5qY|spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY|https://api.spotify.com/v1/tracks/5XVdHRf4CAJ2Jm0uMIy5qY|https://api.spotify.com/v1/audio-analysis/5XVdHRf4CAJ2Jm0uMIy5qY|156346|4|Xavi|La Víctima|20|96
0.685|0.61|5|-5.36|0|0.0343|0.00348|0.00054|0.183|0.464|107.999|audio_features|6XaJfhwof7qIgbbXO5tIQI|spotify:track:6XaJfhwof7qIgbbXO5tIQI|https://api.spotify.com/v1/tracks/6XaJfhwof7qIgbbXO5tIQI|https://api.spotify.com/v1/audio-analysis/6XaJfhwof7qIgbbXO5tIQI|260371|4|Kali Uchis|Igual Que Un Ángel (with Peso Pluma)|21|95
0.706|0.8|5|-6.333|1|0.0399|0.00584|0.0|0.0822|0.629|100.011|audio_features|3U5JVgI2x4rDyHGObzJfNf|spotify:track:3U5JVgI2x4rDyHGObzJfNf|https://api.spotify.com/v1/tracks/3U5JVgI2x4rDyHGObzJfNf|https://api.spotify.com/v1/audio-analysis/3U5JVgI2x4rDyHGObzJfNf|259333|4|Natasha Bedingfield|Unwritten|22|93
0.911|0.778|5|-2.248|1|0.262|0.0887|2.16e-05|0.179|0.345|96.057|audio_features|7iQXYTyuG13aoeHxGG28Nh|spotify:track:7iQXYTyuG13aoeHxGG28Nh|https://api.spotify.com/v1/tracks/7iQXYTyuG13aoeHxGG28Nh|https://api.spotify.com/v1/audio-analysis/7iQXYTyuG13aoeHxGG28Nh|162768|4|Bad Bunny|PERRO NEGRO|23|96
0.464|0.417|0|-9.345|0|0.0256|0.136|0.022|0.0974|0.479|67.528|audio_features|5XeFesFbtLpXzIVDNQP22n|spotify:track:5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n|183956|4|Arctic Monkeys|I Wanna Be Yours|24|96
0.744|0.789|9|-4.876|0|0.059|0.0036|0.00144|0.0947|0.866|116.985|audio_features|4OMJGnvZfDvsePyCwRGO7X|spotify:track:4OMJGnvZfDvsePyCwRGO7X|https://api.spotify.com/v1/tracks/4OMJGnvZfDvsePyCwRGO7X|https://api.spotify.com/v1/audio-analysis/4OMJGnvZfDvsePyCwRGO7X|185918|4|Dua Lipa|Houdini|25|95
0.73|0.849|1|-5.281|0|0.0299|0.00234|2.6e-05|0.312|0.887|117.31|audio_features|4tKGFmENO69tZR9ahgZu48|spotify:track:4tKGFmENO69tZR9ahgZu48|https://api.spotify.com/v1/tracks/4tKGFmENO69tZR9ahgZu48|https://api.spotify.com/v1/audio-analysis/4tKGFmENO69tZR9ahgZu48|230013|4|Sophie Ellis-Bextor|Murder On The Dancefloor|26|94
0.79|0.831|11|-4.185|1|0.044|0.312|0.0|0.0797|0.872|124.987|audio_features|2HRgqmZQC0MC7GeNuDIXHN|spotify:track:2HRgqmZQC0MC7GeNuDIXHN|https://api.spotify.com/v1/tracks/2HRgqmZQC0MC7GeNuDIXHN|https://api.spotify.com/v1/audio-analysis/2HRgqmZQC0MC7GeNuDIXHN|183551|4|Jung Kook|Seven (feat. Latto) (Explicit Ver.)|27|90
0.781|0.567|1|-7.857|1|0.0969|0.0504|0.0|0.0981|0.0743|121.964|audio_features|6uTPdRrEDeH8Fyg5L5qmeU|spotify:track:6uTPdRrEDeH8Fyg5L5qmeU|https://api.spotify.com/v1/tracks/6uTPdRrEDeH8Fyg5L5qmeU|https://api.spotify.com/v1/audio-analysis/6uTPdRrEDeH8Fyg5L5qmeU|125902|4|Flo Milli|Never Lose Me|28|93
0.628|0.523|11|-8.307|0|0.0946|0.701|0.00274|0.219|0.416|169.982|audio_features|5mjYQaktjmjcMKcUIcqz4s|spotify:track:5mjYQaktjmjcMKcUIcqz4s|https://api.spotify.com/v1/tracks/5mjYQaktjmjcMKcUIcqz4s|https://api.spotify.com/v1/audio-analysis/5mjYQaktjmjcMKcUIcqz4s|172965|4|Kenya Grace|Strangers|29|96
0.444|0.0911|0|-17.665|1|0.0307|0.959|1.05e-06|0.098|0.142|78.403|audio_features|6wf7Yu7cxBSPrRlWeSeK0Q|spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q|https://api.spotify.com/v1/tracks/6wf7Yu7cxBSPrRlWeSeK0Q|https://api.spotify.com/v1/audio-analysis/6wf7Yu7cxBSPrRlWeSeK0Q|222370|4|Billie Eilish|"What Was I Made For? [From The Motion Picture ""Barbie""]"|30|95
0.559|0.551|5|-7.231|1|0.132|0.141|0.0|0.11|0.392|143.008|audio_features|4iZ4pt7kvcaH6Yo8UoZ4s2|spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2|https://api.spotify.com/v1/tracks/4iZ4pt7kvcaH6Yo8UoZ4s2|https://api.spotify.com/v1/audio-analysis/4iZ4pt7kvcaH6Yo8UoZ4s2|201800|4|SZA|Snooze|31|93
0.511|0.532|5|-5.745|1|0.0578|0.177|0.0|0.291|0.35|138.005|audio_features|1kuGVB7EU95pJObxwvfwKS|spotify:track:1kuGVB7EU95pJObxwvfwKS|https://api.spotify.com/v1/tracks/1kuGVB7EU95pJObxwvfwKS|https://api.spotify.com/v1/audio-analysis/1kuGVB7EU95pJObxwvfwKS|219724|4|Olivia Rodrigo|vampire|32|95
0.72|0.88|9|-2.834|1|0.101|0.0562|0.06|0.153|0.463|180.011|audio_features|05WVKTdZhlIMX4qqMLuo0f|spotify:track:05WVKTdZhlIMX4qqMLuo0f|https://api.spotify.com/v1/tracks/05WVKTdZhlIMX4qqMLuo0f|https://api.spotify.com/v1/audio-analysis/05WVKTdZhlIMX4qqMLuo0f|197333|4|Peso Pluma|BELLAKEO|33|95
0.841|0.738|7|-7.455|0|0.307|0.52|0.0|0.0892|0.484|169.918|audio_features|5RqSsdzTNPX1uzkmlHCFvK|spotify:track:5RqSsdzTNPX1uzkmlHCFvK|https://api.spotify.com/v1/tracks/5RqSsdzTNPX1uzkmlHCFvK|https://api.spotify.com/v1/audio-analysis/5RqSsdzTNPX1uzkmlHCFvK|172798|4|KAROL G|QLONA|34|93
0.864|0.556|2|-7.683|0|0.194|0.255|3.85e-06|0.112|0.726|99.974|audio_features|56y1jOTK0XSvJzVv9vHQBK|spotify:track:56y1jOTK0XSvJzVv9vHQBK|https://api.spotify.com/v1/tracks/56y1jOTK0XSvJzVv9vHQBK|https://api.spotify.com/v1/audio-analysis/56y1jOTK0XSvJzVv9vHQBK|230480|4|Doja Cat|Paint The Town Red|35|87
0.704|0.571|7|-8.212|0|0.156|0.588|0.0|0.117|0.443|96.016|audio_features|6VciS3dRMpZhJiDxT8ArFi|spotify:track:6VciS3dRMpZhJiDxT8ArFi|https://api.spotify.com/v1/tracks/6VciS3dRMpZhJiDxT8ArFi|https://api.spotify.com/v1/audio-analysis/6VciS3dRMpZhJiDxT8ArFi|190000|4|Bizarrap|Young Miko: Bzrp Music Sessions, Vol. 58|36|95
0.544|0.369|2|-9.514|1|0.038|0.969|0.279|0.639|0.102|87.01|audio_features|3hRV0jL3vUpRrcy398teAU|spotify:track:3hRV0jL3vUpRrcy398teAU|https://api.spotify.com/v1/tracks/3hRV0jL3vUpRrcy398teAU|https://api.spotify.com/v1/audio-analysis/3hRV0jL3vUpRrcy398teAU|208212|3|Lord Huron|The Night We Met|37|92
0.673|0.722|3|-3.495|0|0.0755|0.0856|0.0|0.137|0.519|117.187|audio_features|5aIVCx5tnk0ntmdiinnYvw|spotify:track:5aIVCx5tnk0ntmdiinnYvw|https://api.spotify.com/v1/tracks/5aIVCx5tnk0ntmdiinnYvw|https://api.spotify.com/v1/audio-analysis/5aIVCx5tnk0ntmdiinnYvw|200256|4|Tyla|Water|38|95
0.679|0.587|7|-7.015|1|0.276|0.141|6.35e-06|0.137|0.486|186.003|audio_features|7MXVkk9YMctZqd1Srtv4MB|spotify:track:7MXVkk9YMctZqd1Srtv4MB|https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB|https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB|230453|4|The Weeknd|Starboy|39|95
0.8|0.738|7|-4.26|1|0.0691|0.372|0.00877|0.19|0.267|103.008|audio_features|7iUtQNMRB8ZkKC4AmEuCJC|spotify:track:7iUtQNMRB8ZkKC4AmEuCJC|https://api.spotify.com/v1/tracks/7iUtQNMRB8ZkKC4AmEuCJC|https://api.spotify.com/v1/audio-analysis/7iUtQNMRB8ZkKC4AmEuCJC|174230|4|Myke Towers|LA FALDA|40|92
0.612|0.28|0|-8.648|1|0.0434|0.932|0.0|0.088|0.387|72.795|audio_features|0nJW01T7XtvILxQgC5J7Wh|spotify:track:0nJW01T7XtvILxQgC5J7Wh|https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh|https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh|213827|4|Bruno Mars|When I Was Your Man|41|92
0.808|0.944|10|-4.863|0|0.0408|0.183|1.11e-06|0.138|0.937|124.934|audio_features|6uIIdjYTxxpWOyWuVXrKQO|spotify:track:6uIIdjYTxxpWOyWuVXrKQO|https://api.spotify.com/v1/tracks/6uIIdjYTxxpWOyWuVXrKQO|https://api.spotify.com/v1/audio-analysis/6uIIdjYTxxpWOyWuVXrKQO|191467|3|Calle 24|Que Onda|42|94
0.644|0.735|8|-5.747|1|0.0391|0.0521|0.144|0.161|0.418|88.98|audio_features|1Qrg8KqiBpW07V7PNxwwwL|spotify:track:1Qrg8KqiBpW07V7PNxwwwL|https://api.spotify.com/v1/tracks/1Qrg8KqiBpW07V7PNxwwwL|https://api.spotify.com/v1/audio-analysis/1Qrg8KqiBpW07V7PNxwwwL|153947|4|SZA|Kill Bill|43|91
0.52|0.731|6|-5.338|0|0.0557|0.342|0.00101|0.311|0.662|173.93|audio_features|4Dvkj6JhhA12EX05fT7y2e|spotify:track:4Dvkj6JhhA12EX05fT7y2e|https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e|https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e|167303|4|Harry Styles|As It Was|44|95
0.429|0.453|0|-7.746|1|0.0459|0.554|2e-06|0.102|0.155|77.639|audio_features|4KULAymBBJcPRpk1yO4dOG|spotify:track:4KULAymBBJcPRpk1yO4dOG|https://api.spotify.com/v1/tracks/4KULAymBBJcPRpk1yO4dOG|https://api.spotify.com/v1/audio-analysis/4KULAymBBJcPRpk1yO4dOG|227196|4|Zach Bryan|I Remember Everything (feat. Kacey Musgraves)|45|94
0.635|0.841|5|-5.379|1|0.0422|0.0134|0.0|0.0622|0.424|109.021|audio_features|47Slg6LuqLaX0VodpSCvPt|spotify:track:47Slg6LuqLaX0VodpSCvPt|https://api.spotify.com/v1/tracks/47Slg6LuqLaX0VodpSCvPt|https://api.spotify.com/v1/audio-analysis/47Slg6LuqLaX0VodpSCvPt|220734|4|Bruno Mars|Just the Way You Are|46|84
0.569|0.882|3|-2.777|0|0.06|0.0316|0.0|0.142|0.201|148.038|audio_features|42VsgItocQwOQC3XWZ8JNA|spotify:track:42VsgItocQwOQC3XWZ8JNA|https://api.spotify.com/v1/tracks/42VsgItocQwOQC3XWZ8JNA|https://api.spotify.com/v1/audio-analysis/42VsgItocQwOQC3XWZ8JNA|191701|4|Travis Scott|FE!N (feat. Playboi Carti)|47|92
0.429|0.661|11|-7.227|1|0.0281|0.00239|0.000121|0.234|0.285|173.372|audio_features|3AJwUDP919kvQ9QcozQPxg|spotify:track:3AJwUDP919kvQ9QcozQPxg|https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg|https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg|266773|4|Coldplay|Yellow|48|93
0.508|0.43|2|-9.475|0|0.0335|0.83|0.000441|0.093|0.324|130.09|audio_features|1odExI7RdWc4BT515LTAwj|spotify:track:1odExI7RdWc4BT515LTAwj|https://api.spotify.com/v1/tracks/1odExI7RdWc4BT515LTAwj|https://api.spotify.com/v1/audio-analysis/1odExI7RdWc4BT515LTAwj|212954|4|David Kushner|Daylight|49|94
0.711|0.809|2|-4.389|0|0.0955|0.0447|0.0|0.339|0.816|106.017|audio_features|2KslE17cAJNHTsI2MI0jb2|spotify:track:2KslE17cAJNHTsI2MI0jb2|https://api.spotify.com/v1/tracks/2KslE17cAJNHTsI2MI0jb2|https://api.spotify.com/v1/audio-analysis/2KslE17cAJNHTsI2MI0jb2|206020|4|Jung Kook|Standing Next to You|50|96
