danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|type|id|uri|track_href|analysis_url|duration_ms|time_signature|artist_name|song_name|num_top|popularity
0.492|0.944|10|-3.999|1|0.278|0.00956|0.00195|0.0711|0.107|149.975|audio_features|3yyWrz4CsVzkWPuxtZflov|spotify:track:3yyWrz4CsVzkWPuxtZflov|https://api.spotify.com/v1/tracks/3yyWrz4CsVzkWPuxtZflov|https://api.spotify.com/v1/audio-analysis/3yyWrz4CsVzkWPuxtZflov|177600|4|KSHMR|Take Me Home, Country Roads|16|54
0.741|0.62|10|-5.505|1|0.0412|0.0295|0.000809|0.0398|0.934|117.038|audio_features|5Z0UnEtpLDQyYlWwgi8m9C|spotify:track:5Z0UnEtpLDQyYlWwgi8m9C|https://api.spotify.com/v1/tracks/5Z0UnEtpLDQyYlWwgi8m9C|https://api.spotify.com/v1/audio-analysis/5Z0UnEtpLDQyYlWwgi8m9C|251424|4|Hozier|Too Sweet|17|88
0.477|0.854|7|-4.715|1|0.275|0.0858|0.0|0.065|0.314|140.515|audio_features|7ov3TDp5D00Rnu5R1viX4w|spotify:track:7ov3TDp5D00Rnu5R1viX4w|https://api.spotify.com/v1/tracks/7ov3TDp5D00Rnu5R1viX4w|https://api.spotify.com/v1/audio-analysis/7ov3TDp5D00Rnu5R1viX4w|179790|5|LISA|New Woman (feat. ROSALÍA)|18|91
0.61|0.926|8|-4.843|0|0.0479|0.031|0.0012|0.0821|0.861|172.638|audio_features|62bOmKYxYg7dhrC6gH9vFn|spotify:track:62bOmKYxYg7dhrC6gH9vFn|https://api.spotify.com/v1/tracks/62bOmKYxYg7dhrC6gH9vFn|https://api.spotify.com/v1/audio-analysis/62bOmKYxYg7dhrC6gH9vFn|200400|4|*NSYNC|Bye Bye Bye - From Deadpool and Wolverine Soundtrack|19|91
0.794|0.5|8|-8.454|0|0.049|0.438|3e-05|0.0905|0.659|99.985|audio_features|2esZG2XFtuoWWA9AfDvSxy|spotify:track:2esZG2XFtuoWWA9AfDvSxy|https://api.spotify.com/v1/tracks/2esZG2XFtuoWWA9AfDvSxy|https://api.spotify.com/v1/audio-analysis/2esZG2XFtuoWWA9AfDvSxy|222000|4|FloyyMenor|Gata Only|20|78
0.898|0.472|1|-7.001|1|0.0776|0.0107|0.0|0.141|0.214|101.061|audio_features|6AI3ezQ4o3HUoP6Dhudph3|spotify:track:6AI3ezQ4o3HUoP6Dhudph3|https://api.spotify.com/v1/tracks/6AI3ezQ4o3HUoP6Dhudph3|https://api.spotify.com/v1/audio-analysis/6AI3ezQ4o3HUoP6Dhudph3|274192|4|Kendrick Lamar|Not Like Us|21|94
0.852|0.697|1|-5.52|0|0.0439|0.0973|0.00037|0.0678|0.919|138.029|audio_features|5AJ9hqTS2wcFQCELCFRO7A|spotify:track:5AJ9hqTS2wcFQCELCFRO7A|https://api.spotify.com/v1/tracks/5AJ9hqTS2wcFQCELCFRO7A|https://api.spotify.com/v1/audio-analysis/5AJ9hqTS2wcFQCELCFRO7A|155152|4|Tommy Richman|MILLION DOLLAR BABY|22|94
0.741|0.754|11|-5.412|0|0.0327|0.00526|8.21e-06|0.125|0.717|126.98|audio_features|5496lks6V3fh1mZAB6IAap|spotify:track:5496lks6V3fh1mZAB6IAap|https://api.spotify.com/v1/tracks/5496lks6V3fh1mZAB6IAap|https://api.spotify.com/v1/audio-analysis/5496lks6V3fh1mZAB6IAap|161656|4|Sevdaliza|Alibi (with Pabllo Vittar & Yseult)|23|92
0.561|0.604|9|-4.409|1|0.0337|0.199|1.9e-05|0.104|0.242|159.92|audio_features|17phhZDn6oGtzMe56NuWvj|spotify:track:17phhZDn6oGtzMe56NuWvj|https://api.spotify.com/v1/tracks/17phhZDn6oGtzMe56NuWvj|https://api.spotify.com/v1/audio-analysis/17phhZDn6oGtzMe56NuWvj|210689|3|Teddy Swims|Lose Control|24|91
0.727|0.782|8|-8.529|0|0.042|0.0563|0.336|0.225|0.655|119.992|audio_features|1BJJbSX6muJVF2AK7uH1x4|spotify:track:1BJJbSX6muJVF2AK7uH1x4|https://api.spotify.com/v1/tracks/1BJJbSX6muJVF2AK7uH1x4|https://api.spotify.com/v1/audio-analysis/1BJJbSX6muJVF2AK7uH1x4|177599|4|Adam Port|Move|25|91
0.689|0.454|2|-7.643|1|0.0584|0.0351|0.00259|0.0707|0.912|159.982|audio_features|3qhlB30KknSejmIvZZLjOD|spotify:track:3qhlB30KknSejmIvZZLjOD|https://api.spotify.com/v1/tracks/3qhlB30KknSejmIvZZLjOD|https://api.spotify.com/v1/audio-analysis/3qhlB30KknSejmIvZZLjOD|159246|4|Djo|End of Beginning|26|92
0.552|0.702|9|-5.707|1|0.157|0.117|2.06e-05|0.105|0.564|169.994|audio_features|1BxfuPKGuaTgP7aM0Bbdwr|spotify:track:1BxfuPKGuaTgP7aM0Bbdwr|https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr|https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr|178427|4|Taylor Swift|Cruel Summer|27|92
0.612|0.807|10|-2.81|1|0.0336|0.0495|0.0177|0.101|0.398|124.053|audio_features|2QjOHCTQ1Jl3zawyYOpxh6|spotify:track:2QjOHCTQ1Jl3zawyYOpxh6|https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6|https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6|240400|4|The Neighbourhood|Sweater Weather|28|91
0.464|0.417|0|-9.345|0|0.0256|0.136|0.022|0.0974|0.479|67.528|audio_features|5XeFesFbtLpXzIVDNQP22n|spotify:track:5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n|183956|4|Arctic Monkeys|I Wanna Be Yours|29|91
0.264|0.64|8|-6.221|1|0.0442|0.0393|2.31e-06|0.151|0.19|84.828|audio_features|7CyPwkp0oE8Ro9Dd5CUDjW|spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW|https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW|https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW|244685|4|The Weeknd|One Of The Girls (with JENNIE, Lily Rose Depp)|30|91
0.448|0.369|9|-9.514|1|0.0452|0.968|0.272|0.638|0.0998|174.097|audio_features|3hRV0jL3vUpRrcy398teAU|spotify:track:3hRV0jL3vUpRrcy398teAU|https://api.spotify.com/v1/tracks/3hRV0jL3vUpRrcy398teAU|https://api.spotify.com/v1/audio-analysis/3hRV0jL3vUpRrcy398teAU|208212|3|Lord Huron|The Night We Met|31|90
0.645|0.646|5|-8.334|1|0.0427|0.0615|3.04e-05|0.074|0.295|115.842|audio_features|51ZQ1vr10ffzbwIjDCwqm4|spotify:track:51ZQ1vr10ffzbwIjDCwqm4|https://api.spotify.com/v1/tracks/51ZQ1vr10ffzbwIjDCwqm4|https://api.spotify.com/v1/audio-analysis/51ZQ1vr10ffzbwIjDCwqm4|228639|4|Ariana Grande|we can't be friends (wait for your love)|32|89
0.635|0.601|1|-6.129|0|0.0295|0.246|0.0|0.11|0.332|123.994|audio_features|3Vr3zh0r7ALn8VLqCiRR10|spotify:track:3Vr3zh0r7ALn8VLqCiRR10|https://api.spotify.com/v1/tracks/3Vr3zh0r7ALn8VLqCiRR10|https://api.spotify.com/v1/audio-analysis/3Vr3zh0r7ALn8VLqCiRR10|172533|4|Myles Smith|Stargazing|33|92
0.742|0.757|6|-4.981|1|0.0421|0.0187|0.0|0.305|0.957|139.982|audio_features|4xdBrk0nFZaP54vvZj0yx7|spotify:track:4xdBrk0nFZaP54vvZj0yx7|https://api.spotify.com/v1/tracks/4xdBrk0nFZaP54vvZj0yx7|https://api.spotify.com/v1/audio-analysis/4xdBrk0nFZaP54vvZj0yx7|184841|4|Chappell Roan|HOT TO GO!|34|91
0.486|0.617|5|-7.115|0|0.0287|0.0954|3.23e-06|0.109|0.417|138.015|audio_features|1mea3bSkSGXuIRvnydlB5b|spotify:track:1mea3bSkSGXuIRvnydlB5b|https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b|https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b|242373|4|Coldplay|Viva La Vida|35|88
0.612|0.28|0|-8.648|1|0.0434|0.932|0.0|0.088|0.387|72.795|audio_features|0nJW01T7XtvILxQgC5J7Wh|spotify:track:0nJW01T7XtvILxQgC5J7Wh|https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh|https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh|213827|4|Bruno Mars|When I Was Your Man|36|88
0.599|0.946|11|-4.263|1|0.0447|0.000938|0.0106|0.0826|0.747|151.647|audio_features|3JG1uFc40wfyrqaWC7iv0e|spotify:track:3JG1uFc40wfyrqaWC7iv0e|https://api.spotify.com/v1/tracks/3JG1uFc40wfyrqaWC7iv0e|https://api.spotify.com/v1/audio-analysis/3JG1uFc40wfyrqaWC7iv0e|142515|4|Artemas|i like the way you kiss me|37|80
0.804|0.957|0|-5.452|1|0.034|0.125|0.0174|0.114|0.962|126.035|audio_features|19RybK6XDbAVpcdxSbZL1o|spotify:track:19RybK6XDbAVpcdxSbZL1o|https://api.spotify.com/v1/tracks/19RybK6XDbAVpcdxSbZL1o|https://api.spotify.com/v1/audio-analysis/19RybK6XDbAVpcdxSbZL1o|151740|4|Charli xcx|Apple|38|90
0.555|0.216|3|-11.661|1|0.0721|0.557|0.00416|0.109|0.504|79.109|audio_features|6me7F0aaZjwDo6RJ5MrfBD|spotify:track:6me7F0aaZjwDo6RJ5MrfBD|https://api.spotify.com/v1/tracks/6me7F0aaZjwDo6RJ5MrfBD|https://api.spotify.com/v1/audio-analysis/6me7F0aaZjwDo6RJ5MrfBD|87000|3|Richy Mitch & The Coal Miners|Evergreen|39|88
0.774|0.86|7|-2.888|0|0.13|0.131|0.0|0.116|0.446|100.019|audio_features|7bywjHOc0wSjGGbj04XbVi|spotify:track:7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi|196800|4|Feid|LUNA|40|90
0.756|0.672|0|-6.743|1|0.0522|0.464|3.37e-06|0.108|0.739|114.935|audio_features|2uqYupMHANxnwgeiXTZXzd|spotify:track:2uqYupMHANxnwgeiXTZXzd|https://api.spotify.com/v1/tracks/2uqYupMHANxnwgeiXTZXzd|https://api.spotify.com/v1/audio-analysis/2uqYupMHANxnwgeiXTZXzd|171783|4|Dasha|Austin (Boots Stop Workin')|41|91
0.893|0.4|11|-7.981|0|0.0643|0.0452|0.0823|0.0632|0.945|124.987|audio_features|629DixmZGHc7ILtEntuiWE|spotify:track:629DixmZGHc7ILtEntuiWE|https://api.spotify.com/v1/tracks/629DixmZGHc7ILtEntuiWE|https://api.spotify.com/v1/audio-analysis/629DixmZGHc7ILtEntuiWE|179587|4|Billie Eilish|LUNCH|42|91
0.467|0.247|6|-12.002|0|0.0431|0.612|0.000271|0.17|0.126|148.101|audio_features|3QaPy1KgI7nu9FJEQUgn6h|spotify:track:3QaPy1KgI7nu9FJEQUgn6h|https://api.spotify.com/v1/tracks/3QaPy1KgI7nu9FJEQUgn6h|https://api.spotify.com/v1/audio-analysis/3QaPy1KgI7nu9FJEQUgn6h|261467|4|Billie Eilish|WILDFLOWER|43|90
0.763|0.626|5|-5.637|0|0.0433|0.0859|0.225|0.205|0.78|100.02|audio_features|5Uptvz6j1sjDKxidAcnH2L|spotify:track:5Uptvz6j1sjDKxidAcnH2L|https://api.spotify.com/v1/tracks/5Uptvz6j1sjDKxidAcnH2L|https://api.spotify.com/v1/audio-analysis/5Uptvz6j1sjDKxidAcnH2L|156171|4|Cris Mj|SI NO ES CONTIGO|44|89
0.645|0.634|10|-3.769|0|0.0341|0.158|3.78e-06|0.0908|0.352|160.017|audio_features|2hrycoFU1mZw6YPvMcn8yC|spotify:track:2hrycoFU1mZw6YPvMcn8yC|https://api.spotify.com/v1/tracks/2hrycoFU1mZw6YPvMcn8yC|https://api.spotify.com/v1/audio-analysis/2hrycoFU1mZw6YPvMcn8yC|122361|4|Jordan Adetunji|KEHLANI|45|89
0.504|0.386|11|-10.976|1|0.0308|0.502|1.53e-05|0.0961|0.281|192.004|audio_features|2OzhQlSqBEmt7hmkYxfT6m|spotify:track:2OzhQlSqBEmt7hmkYxfT6m|https://api.spotify.com/v1/tracks/2OzhQlSqBEmt7hmkYxfT6m|https://api.spotify.com/v1/audio-analysis/2OzhQlSqBEmt7hmkYxfT6m|228965|4|Taylor Swift|Fortnight (feat. Post Malone)|46|89
0.775|0.581|1|-3.621|0|0.108|0.617|8.33e-06|0.0957|0.658|104.977|audio_features|1fTjqf10accJCDYstPwwZ6|spotify:track:1fTjqf10accJCDYstPwwZ6|https://api.spotify.com/v1/tracks/1fTjqf10accJCDYstPwwZ6|https://api.spotify.com/v1/audio-analysis/1fTjqf10accJCDYstPwwZ6|156577|4|Kapo|Ohnana|47|89
0.482|0.757|6|-4.586|1|0.0355|0.0137|0.0016|0.143|0.12|142.579|audio_features|1XBYiRV30ykHw5f4wm6qEn|spotify:track:1XBYiRV30ykHw5f4wm6qEn|https://api.spotify.com/v1/tracks/1XBYiRV30ykHw5f4wm6qEn|https://api.spotify.com/v1/audio-analysis/1XBYiRV30ykHw5f4wm6qEn|86984|4|The Kid LAROI|NIGHTS LIKE THIS|48|89
0.569|0.882|3|-2.777|0|0.06|0.0316|0.0|0.142|0.201|148.038|audio_features|42VsgItocQwOQC3XWZ8JNA|spotify:track:42VsgItocQwOQC3XWZ8JNA|https://api.spotify.com/v1/tracks/42VsgItocQwOQC3XWZ8JNA|https://api.spotify.com/v1/audio-analysis/42VsgItocQwOQC3XWZ8JNA|191701|4|Travis Scott|FE!N (feat. Playboi Carti)|49|90
0.644|0.728|8|-5.75|1|0.0351|0.0543|0.169|0.161|0.43|88.993|audio_features|3OHfY25tqY28d16oZczHc8|spotify:track:3OHfY25tqY28d16oZczHc8|https://api.spotify.com/v1/tracks/3OHfY25tqY28d16oZczHc8|https://api.spotify.com/v1/audio-analysis/3OHfY25tqY28d16oZczHc8|153947|4|SZA|Kill Bill|50|79
