danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|type|id|uri|track_href|analysis_url|duration_ms|time_signature|artist_name|song_name|num_top|popularity
0.882|0.764|11|-5.241|1|0.204|0.359|0.0|0.119|0.886|140.113|audio_features|7iabz12vAuVQYyekFIWJxD|spotify:track:7iabz12vAuVQYyekFIWJxD|https://api.spotify.com/v1/tracks/7iabz12vAuVQYyekFIWJxD|https://api.spotify.com/v1/audio-analysis/7iabz12vAuVQYyekFIWJxD|140733|4|Central Cee|BAND4BAND (feat. Lil Baby)|26|89
0.552|0.702|9|-5.707|1|0.157|0.117|2.06e-05|0.105|0.564|169.994|audio_features|1BxfuPKGuaTgP7aM0Bbdwr|spotify:track:1BxfuPKGuaTgP7aM0Bbdwr|https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr|https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr|178427|4|Taylor Swift|Cruel Summer|27|89
0.52|0.731|6|-5.338|0|0.0557|0.342|0.00101|0.311|0.662|173.93|audio_features|4Dvkj6JhhA12EX05fT7y2e|spotify:track:4Dvkj6JhhA12EX05fT7y2e|https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e|https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e|167303|4|Harry Styles|As It Was|28|88
0.533|0.553|7|-6.486|1|0.0296|0.498|0.0|0.0911|0.391|102.043|audio_features|0hhzNPE68LWLfgZwdpxVdR|spotify:track:0hhzNPE68LWLfgZwdpxVdR|https://api.spotify.com/v1/tracks/0hhzNPE68LWLfgZwdpxVdR|https://api.spotify.com/v1/audio-analysis/0hhzNPE68LWLfgZwdpxVdR|242667|4|Gracie Abrams|us. (feat. Taylor Swift)|29|74
0.756|0.672|0|-6.743|1|0.0522|0.464|3.37e-06|0.108|0.739|114.935|audio_features|2uqYupMHANxnwgeiXTZXzd|spotify:track:2uqYupMHANxnwgeiXTZXzd|https://api.spotify.com/v1/tracks/2uqYupMHANxnwgeiXTZXzd|https://api.spotify.com/v1/audio-analysis/2uqYupMHANxnwgeiXTZXzd|171783|4|Dasha|Austin (Boots Stop Workin')|30|88
0.924|0.668|11|-6.795|1|0.0469|0.446|0.000594|0.0678|0.787|128.027|audio_features|6WatFBLVB0x077xWeoVc2k|spotify:track:6WatFBLVB0x077xWeoVc2k|https://api.spotify.com/v1/tracks/6WatFBLVB0x077xWeoVc2k|https://api.spotify.com/v1/audio-analysis/6WatFBLVB0x077xWeoVc2k|195824|4|KAROL G|Si Antes Te Hubiera Conocido|31|73
0.264|0.64|8|-6.221|1|0.0442|0.0393|2.31e-06|0.151|0.19|84.828|audio_features|7CyPwkp0oE8Ro9Dd5CUDjW|spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW|https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW|https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW|244685|4|The Weeknd|One Of The Girls (with JENNIE, Lily Rose Depp)|32|89
0.725|0.709|3|-5.017|0|0.129|0.321|0.000189|0.114|0.648|99.993|audio_features|6a9Z1jUms915w4O7N1PxjY|spotify:track:6a9Z1jUms915w4O7N1PxjY|https://api.spotify.com/v1/tracks/6a9Z1jUms915w4O7N1PxjY|https://api.spotify.com/v1/audio-analysis/6a9Z1jUms915w4O7N1PxjY|193039|4|Rvssian|Santa|33|81
0.774|0.86|7|-2.888|0|0.13|0.131|0.0|0.116|0.446|100.019|audio_features|7bywjHOc0wSjGGbj04XbVi|spotify:track:7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi|196800|4|Feid|LUNA|34|88
0.577|0.904|11|-3.817|1|0.033|0.0018|0.0|0.308|0.861|119.033|audio_features|5ZLL6wYXeqg0k35ZkDRfhZ|spotify:track:5ZLL6wYXeqg0k35ZkDRfhZ|https://api.spotify.com/v1/tracks/5ZLL6wYXeqg0k35ZkDRfhZ|https://api.spotify.com/v1/audio-analysis/5ZLL6wYXeqg0k35ZkDRfhZ|195123|4|Post Malone|Pour Me A Drink (Feat. Blake Shelton)|35|72
0.646|0.668|2|-5.203|1|0.0282|0.491|0.0|0.212|0.64|90.969|audio_features|5uQ7de4EWjb3rkcFxyEOpu|spotify:track:5uQ7de4EWjb3rkcFxyEOpu|https://api.spotify.com/v1/tracks/5uQ7de4EWjb3rkcFxyEOpu|https://api.spotify.com/v1/audio-analysis/5uQ7de4EWjb3rkcFxyEOpu|148318|4|Mark Ambor|Belong Together|36|88
0.612|0.807|10|-2.81|1|0.0336|0.0495|0.0177|0.101|0.398|124.053|audio_features|2QjOHCTQ1Jl3zawyYOpxh6|spotify:track:2QjOHCTQ1Jl3zawyYOpxh6|https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6|https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6|240400|4|The Neighbourhood|Sweater Weather|37|87
0.432|0.583|8|-4.682|1|0.0687|0.174|0.0|0.0933|0.544|181.489|audio_features|51eSHglvG1RJXtL3qI5trr|spotify:track:51eSHglvG1RJXtL3qI5trr|https://api.spotify.com/v1/tracks/51eSHglvG1RJXtL3qI5trr|https://api.spotify.com/v1/audio-analysis/51eSHglvG1RJXtL3qI5trr|161831|4|Benson Boone|Slow It Down|38|87
0.681|0.714|1|-4.617|0|0.0309|0.0375|0.0|0.232|0.554|129.976|audio_features|331l3xABO0HMr1Kkyh2LZq|spotify:track:331l3xABO0HMr1Kkyh2LZq|https://api.spotify.com/v1/tracks/331l3xABO0HMr1Kkyh2LZq|https://api.spotify.com/v1/audio-analysis/331l3xABO0HMr1Kkyh2LZq|149668|4|David Guetta|I Don't Wanna Wait|39|86
0.726|0.698|5|-4.165|1|0.0431|0.049|0.0|0.309|0.867|143.994|audio_features|3w3y8KPTfNeOKPiqUTakBh|spotify:track:3w3y8KPTfNeOKPiqUTakBh|https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh|https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh|233478|4|Bruno Mars|Locked out of Heaven|40|85
0.448|0.369|9|-9.514|1|0.0452|0.968|0.272|0.638|0.0998|174.097|audio_features|3hRV0jL3vUpRrcy398teAU|spotify:track:3hRV0jL3vUpRrcy398teAU|https://api.spotify.com/v1/tracks/3hRV0jL3vUpRrcy398teAU|https://api.spotify.com/v1/audio-analysis/3hRV0jL3vUpRrcy398teAU|208212|3|Lord Huron|The Night We Met|41|85
0.814|0.676|11|-4.67|0|0.231|0.00709|1.28e-05|0.119|0.312|162.012|audio_features|2tudvzsrR56uom6smgOcSf|spotify:track:2tudvzsrR56uom6smgOcSf|https://api.spotify.com/v1/tracks/2tudvzsrR56uom6smgOcSf|https://api.spotify.com/v1/audio-analysis/2tudvzsrR56uom6smgOcSf|267707|4|Future|Like That|42|88
0.701|0.751|0|-8.39|1|0.0502|0.123|0.0|0.15|0.22|129.994|audio_features|4q5YezDOIPcoLr8R81x9qy|spotify:track:4q5YezDOIPcoLr8R81x9qy|https://api.spotify.com/v1/tracks/4q5YezDOIPcoLr8R81x9qy|https://api.spotify.com/v1/audio-analysis/4q5YezDOIPcoLr8R81x9qy|218005|4|Taylor Swift|I Can Do It With a Broken Heart|43|85
0.464|0.417|0|-9.345|0|0.0256|0.136|0.022|0.0974|0.479|67.528|audio_features|5XeFesFbtLpXzIVDNQP22n|spotify:track:5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n|183956|4|Arctic Monkeys|I Wanna Be Yours|44|87
0.791|0.694|6|-4.332|0|0.0335|0.0736|1.75e-06|0.0958|0.826|123.508|audio_features|2Zo1PcszsT9WQ0ANntJbID|spotify:track:2Zo1PcszsT9WQ0ANntJbID|https://api.spotify.com/v1/tracks/2Zo1PcszsT9WQ0ANntJbID|https://api.spotify.com/v1/audio-analysis/2Zo1PcszsT9WQ0ANntJbID|185553|4|Sabrina Carpenter|Feather|45|86
0.629|0.515|0|-7.503|1|0.0272|0.0448|0.00751|0.117|0.339|121.154|audio_features|1YsU8rW2u8z4F0pwOBQ4Ea|spotify:track:1YsU8rW2u8z4F0pwOBQ4Ea|https://api.spotify.com/v1/tracks/1YsU8rW2u8z4F0pwOBQ4Ea|https://api.spotify.com/v1/audio-analysis/1YsU8rW2u8z4F0pwOBQ4Ea|237803|4|Coldplay|feelslikeimfallinginlove|46|70
0.429|0.661|11|-7.227|1|0.0281|0.00239|0.000121|0.234|0.285|173.372|audio_features|3AJwUDP919kvQ9QcozQPxg|spotify:track:3AJwUDP919kvQ9QcozQPxg|https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg|https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg|266773|4|Coldplay|Yellow|47|86
0.74|0.697|8|-4.912|1|0.034|0.0268|0.0|0.224|0.732|138.992|audio_features|6dgUya35uo964z7GZXM07g|spotify:track:6dgUya35uo964z7GZXM07g|https://api.spotify.com/v1/tracks/6dgUya35uo964z7GZXM07g|https://api.spotify.com/v1/audio-analysis/6dgUya35uo964z7GZXM07g|163648|4|Sabrina Carpenter|Nonsense|48|85
0.795|0.63|7|-5.854|0|0.0434|0.157|0.0|0.0732|0.447|97.998|audio_features|0Lmbke3KNVFXtoH2mMSHCw|spotify:track:0Lmbke3KNVFXtoH2mMSHCw|https://api.spotify.com/v1/tracks/0Lmbke3KNVFXtoH2mMSHCw|https://api.spotify.com/v1/audio-analysis/0Lmbke3KNVFXtoH2mMSHCw|173640|4|Ariana Grande|the boy is mine|49|83
0.484|0.731|1|-6.694|1|0.0379|0.431|0.0|0.151|0.51|101.654|audio_features|7yq4Qj7cqayVTp3FF9CWbm|spotify:track:7yq4Qj7cqayVTp3FF9CWbm|https://api.spotify.com/v1/tracks/7yq4Qj7cqayVTp3FF9CWbm|https://api.spotify.com/v1/audio-analysis/7yq4Qj7cqayVTp3FF9CWbm|204280|4|Vance Joy|Riptide|50|82
